protein_row_id,structure_unique_sequence_id,TED_n_residues,TED_n_high,TED_n_medium,TED_n_low,TED_n_consensus,TED_high_domains,TED_medium_domains,TED_low_domains,TED_searchable_domain_count,TED_searchable_high_domain_count,TED_searchable_medium_domain_count,TED_domains_with_cath_hit_count,TED_domains_without_cath_hit_count,TED_domain_hit_coverage,TED_mean_novelty_l2_topk,TED_max_novelty_l2_topk,TED_best_top1_target,TED_best_top1_cosine,TED_best_cath_domain_id,TED_best_cath_class_code,TED_best_cath_class_name,TED_best_cath_architecture_code,TED_best_cath_architecture_name,TED_best_cath_topology_code,TED_best_cath_topology_name,TED_best_cath_superfamily_code,TED_best_cath_superfamily_name,TED_top_hit_targets_all,TED_top_hit_superfamilies_all,TED_top_hit_topologies_all,TED_best_domain_id,TED_best_domain_confidence,TED_best_domain_ranges,TED_best_domain_novelty_l2_topk,TED_best_domain_top1_target,TED_best_domain_top1_cosine,TED_best_domain_cath_superfamily_code,TED_best_domain_cath_superfamily_name,TED_domain_summary_compact
828,SEQ_364D84B2365B,96.0,1.0,0.0,0.0,1.0,9-95,na,na,1.0,1.0,0.0,1.0,0.0,1.0,31.582182,31.582182,dompdb/3l5iA02,0.980274,3l5iA02,2.0,Mainly Beta,2.6,Sandwich,2.60.40,Immunoglobulin-like,2.60.40.10,Immunoglobulins,dompdb/3l5iA02,2.60.40.10,2.60.40,R1380_adnectin_SEQ_364D84B2365B_local_exact_prediction__H001,high,9-95,31.582182,dompdb/3l5iA02,0.980274,2.60.40.10,Immunoglobulins,R1380_adnectin_SEQ_364D84B2365B_local_exact_prediction__H001|high|9-95|dompdb/3l5iA02|2.60.40.10|31.582182
829,SEQ_18D0CD9C3A55,687.0,0.0,2.0,0.0,2.0,na,"2-96,143-239",na,2.0,0.0,2.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,R1381_adnectin_SEQ_18D0CD9C3A55_PDB_exact__M001|medium|2-96|||; R1381_adnectin_SEQ_18D0CD9C3A55_PDB_exact__M002|medium|143-239|||
830,SEQ_FF2B0F4D082F,102.0,1.0,0.0,0.0,1.0,11-101,na,na,1.0,1.0,0.0,1.0,0.0,1.0,31.080605,31.080605,dompdb/4s0sD00,0.982993,4s0sD00,2.0,Mainly Beta,2.6,Sandwich,2.60.40,Immunoglobulin-like,2.60.40.10,Immunoglobulins,dompdb/4s0sD00,2.60.40.10,2.60.40,R1382_adnectin_SEQ_FF2B0F4D082F_local_exact_prediction__H001,high,11-101,31.080605,dompdb/4s0sD00,0.982993,2.60.40.10,Immunoglobulins,R1382_adnectin_SEQ_FF2B0F4D082F_local_exact_prediction__H001|high|11-101|dompdb/4s0sD00|2.60.40.10|31.080605
831,SEQ_702AC68A5640,97.0,1.0,0.0,0.0,1.0,11-96,na,na,1.0,1.0,0.0,1.0,0.0,1.0,33.522778,33.522778,dompdb/3l5iA02,0.980623,3l5iA02,2.0,Mainly Beta,2.6,Sandwich,2.60.40,Immunoglobulin-like,2.60.40.10,Immunoglobulins,dompdb/3l5iA02,2.60.40.10,2.60.40,R1383_adnectin_SEQ_702AC68A5640_local_exact_prediction__H001,high,11-96,33.522778,dompdb/3l5iA02,0.980623,2.60.40.10,Immunoglobulins,R1383_adnectin_SEQ_702AC68A5640_local_exact_prediction__H001|high|11-96|dompdb/3l5iA02|2.60.40.10|33.522778
832,SEQ_8751B49E51BA,97.0,1.0,0.0,0.0,1.0,11-96,na,na,1.0,1.0,0.0,1.0,0.0,1.0,33.52346,33.52346,dompdb/3l5iA02,0.980854,3l5iA02,2.0,Mainly Beta,2.6,Sandwich,2.60.40,Immunoglobulin-like,2.60.40.10,Immunoglobulins,dompdb/3l5iA02,2.60.40.10,2.60.40,R1384_adnectin_SEQ_8751B49E51BA_local_exact_prediction__H001,high,11-96,33.52346,dompdb/3l5iA02,0.980854,2.60.40.10,Immunoglobulins,R1384_adnectin_SEQ_8751B49E51BA_local_exact_prediction__H001|high|11-96|dompdb/3l5iA02|2.60.40.10|33.523460
833,SEQ_4871D302BC97,97.0,1.0,0.0,0.0,1.0,11-96,na,na,1.0,1.0,0.0,1.0,0.0,1.0,33.43132,33.43132,dompdb/3l5iA02,0.980479,3l5iA02,2.0,Mainly Beta,2.6,Sandwich,2.60.40,Immunoglobulin-like,2.60.40.10,Immunoglobulins,dompdb/3l5iA02,2.60.40.10,2.60.40,R1385_adnectin_SEQ_4871D302BC97_local_exact_prediction__H001,high,11-96,33.43132,dompdb/3l5iA02,0.980479,2.60.40.10,Immunoglobulins,R1385_adnectin_SEQ_4871D302BC97_local_exact_prediction__H001|high|11-96|dompdb/3l5iA02|2.60.40.10|33.431320
834,SEQ_C365BDFC63B0,97.0,1.0,0.0,0.0,1.0,11-96,na,na,1.0,1.0,0.0,1.0,0.0,1.0,33.44828,33.44828,dompdb/3l5iA02,0.980838,3l5iA02,2.0,Mainly Beta,2.6,Sandwich,2.60.40,Immunoglobulin-like,2.60.40.10,Immunoglobulins,dompdb/3l5iA02,2.60.40.10,2.60.40,R1386_adnectin_SEQ_C365BDFC63B0_local_exact_prediction__H001,high,11-96,33.44828,dompdb/3l5iA02,0.980838,2.60.40.10,Immunoglobulins,R1386_adnectin_SEQ_C365BDFC63B0_local_exact_prediction__H001|high|11-96|dompdb/3l5iA02|2.60.40.10|33.448280
835,SEQ_DF68B50080F2,97.0,1.0,0.0,0.0,1.0,9-96,na,na,1.0,1.0,0.0,1.0,0.0,1.0,31.040312,31.040312,dompdb/4s0sD00,0.980288,4s0sD00,2.0,Mainly Beta,2.6,Sandwich,2.60.40,Immunoglobulin-like,2.60.40.10,Immunoglobulins,dompdb/4s0sD00,2.60.40.10,2.60.40,R1387_adnectin_SEQ_DF68B50080F2_local_exact_prediction__H001,high,9-96,31.040312,dompdb/4s0sD00,0.980288,2.60.40.10,Immunoglobulins,R1387_adnectin_SEQ_DF68B50080F2_local_exact_prediction__H001|high|9-96|dompdb/4s0sD00|2.60.40.10|31.040312
836,SEQ_EC7A123BA709,97.0,1.0,0.0,0.0,1.0,11-96,na,na,1.0,1.0,0.0,1.0,0.0,1.0,33.571266,33.571266,dompdb/3l5iA02,0.978815,3l5iA02,2.0,Mainly Beta,2.6,Sandwich,2.60.40,Immunoglobulin-like,2.60.40.10,Immunoglobulins,dompdb/3l5iA02,2.60.40.10,2.60.40,R1388_adnectin_SEQ_EC7A123BA709_local_exact_prediction__H001,high,11-96,33.571266,dompdb/3l5iA02,0.978815,2.60.40.10,Immunoglobulins,R1388_adnectin_SEQ_EC7A123BA709_local_exact_prediction__H001|high|11-96|dompdb/3l5iA02|2.60.40.10|33.571266
837,SEQ_76FC868863FE,97.0,1.0,0.0,0.0,1.0,11-96,na,na,1.0,1.0,0.0,1.0,0.0,1.0,33.503239,33.503239,dompdb/3l5iA02,0.980074,3l5iA02,2.0,Mainly Beta,2.6,Sandwich,2.60.40,Immunoglobulin-like,2.60.40.10,Immunoglobulins,dompdb/3l5iA02,2.60.40.10,2.60.40,R1389_adnectin_SEQ_76FC868863FE_local_exact_prediction__H001,high,11-96,33.503239,dompdb/3l5iA02,0.980074,2.60.40.10,Immunoglobulins,R1389_adnectin_SEQ_76FC868863FE_local_exact_prediction__H001|high|11-96|dompdb/3l5iA02|2.60.40.10|33.503239
838,SEQ_E7372BA6D171,100.0,1.0,0.0,0.0,1.0,9-99,na,na,1.0,1.0,0.0,1.0,0.0,1.0,31.125488,31.125488,dompdb/4s0sD00,0.984929,4s0sD00,2.0,Mainly Beta,2.6,Sandwich,2.60.40,Immunoglobulin-like,2.60.40.10,Immunoglobulins,dompdb/4s0sD00,2.60.40.10,2.60.40,R1390_adnectin_SEQ_E7372BA6D171_local_exact_prediction__H001,high,9-99,31.125488,dompdb/4s0sD00,0.984929,2.60.40.10,Immunoglobulins,R1390_adnectin_SEQ_E7372BA6D171_local_exact_prediction__H001|high|9-99|dompdb/4s0sD00|2.60.40.10|31.125488
839,SEQ_810C07F5034D,96.0,1.0,0.0,0.0,1.0,9-95,na,na,1.0,1.0,0.0,1.0,0.0,1.0,31.46546,31.46546,dompdb/3l5iA02,0.980766,3l5iA02,2.0,Mainly Beta,2.6,Sandwich,2.60.40,Immunoglobulin-like,2.60.40.10,Immunoglobulins,dompdb/3l5iA02,2.60.40.10,2.60.40,R1391_adnectin_SEQ_810C07F5034D_local_exact_prediction__H001,high,9-95,31.46546,dompdb/3l5iA02,0.980766,2.60.40.10,Immunoglobulins,R1391_adnectin_SEQ_810C07F5034D_local_exact_prediction__H001|high|9-95|dompdb/3l5iA02|2.60.40.10|31.465460
840,SEQ_FB4B64DD1424,97.0,1.0,0.0,0.0,1.0,9-96,na,na,1.0,1.0,0.0,1.0,0.0,1.0,31.218277,31.218277,dompdb/3l5iA02,0.980839,3l5iA02,2.0,Mainly Beta,2.6,Sandwich,2.60.40,Immunoglobulin-like,2.60.40.10,Immunoglobulins,dompdb/3l5iA02,2.60.40.10,2.60.40,R1392_adnectin_SEQ_FB4B64DD1424_local_exact_prediction__H001,high,9-96,31.218277,dompdb/3l5iA02,0.980839,2.60.40.10,Immunoglobulins,R1392_adnectin_SEQ_FB4B64DD1424_local_exact_prediction__H001|high|9-96|dompdb/3l5iA02|2.60.40.10|31.218277
841,SEQ_4C3A3658DC85,97.0,1.0,0.0,0.0,1.0,11-96,na,na,1.0,1.0,0.0,1.0,0.0,1.0,33.85931,33.85931,dompdb/3l5iA02,0.981206,3l5iA02,2.0,Mainly Beta,2.6,Sandwich,2.60.40,Immunoglobulin-like,2.60.40.10,Immunoglobulins,dompdb/3l5iA02,2.60.40.10,2.60.40,R1393_adnectin_SEQ_4C3A3658DC85_local_exact_prediction__H001,high,11-96,33.85931,dompdb/3l5iA02,0.981206,2.60.40.10,Immunoglobulins,R1393_adnectin_SEQ_4C3A3658DC85_local_exact_prediction__H001|high|11-96|dompdb/3l5iA02|2.60.40.10|33.859310
842,SEQ_F9FB27C5E3D3,97.0,1.0,0.0,0.0,1.0,11-96,na,na,1.0,1.0,0.0,1.0,0.0,1.0,33.598373,33.598373,dompdb/3l5iA02,0.979913,3l5iA02,2.0,Mainly Beta,2.6,Sandwich,2.60.40,Immunoglobulin-like,2.60.40.10,Immunoglobulins,dompdb/3l5iA02,2.60.40.10,2.60.40,R1394_adnectin_SEQ_F9FB27C5E3D3_local_exact_prediction__H001,high,11-96,33.598373,dompdb/3l5iA02,0.979913,2.60.40.10,Immunoglobulins,R1394_adnectin_SEQ_F9FB27C5E3D3_local_exact_prediction__H001|high|11-96|dompdb/3l5iA02|2.60.40.10|33.598373
843,SEQ_63E1E305E5E4,97.0,1.0,0.0,0.0,1.0,11-96,na,na,1.0,1.0,0.0,1.0,0.0,1.0,33.506889,33.506889,dompdb/3l5iA02,0.980318,3l5iA02,2.0,Mainly Beta,2.6,Sandwich,2.60.40,Immunoglobulin-like,2.60.40.10,Immunoglobulins,dompdb/3l5iA02,2.60.40.10,2.60.40,R1395_adnectin_SEQ_63E1E305E5E4_local_exact_prediction__H001,high,11-96,33.506889,dompdb/3l5iA02,0.980318,2.60.40.10,Immunoglobulins,R1395_adnectin_SEQ_63E1E305E5E4_local_exact_prediction__H001|high|11-96|dompdb/3l5iA02|2.60.40.10|33.506889
844,SEQ_9F0B4A65A77E,97.0,1.0,0.0,0.0,1.0,11-96,na,na,1.0,1.0,0.0,1.0,0.0,1.0,33.55909,33.55909,dompdb/3l5iA02,0.98116,3l5iA02,2.0,Mainly Beta,2.6,Sandwich,2.60.40,Immunoglobulin-like,2.60.40.10,Immunoglobulins,dompdb/3l5iA02,2.60.40.10,2.60.40,R1396_adnectin_SEQ_9F0B4A65A77E_local_exact_prediction__H001,high,11-96,33.55909,dompdb/3l5iA02,0.98116,2.60.40.10,Immunoglobulins,R1396_adnectin_SEQ_9F0B4A65A77E_local_exact_prediction__H001|high|11-96|dompdb/3l5iA02|2.60.40.10|33.559090
845,SEQ_DFF18B67E30D,431.0,1.0,0.0,0.0,1.0,20-75,na,na,1.0,1.0,0.0,1.0,0.0,1.0,39.634563,39.634563,dompdb/2ipqX01,0.663991,2ipqX01,1.0,Mainly Alpha,1.1,Orthogonal Bundle,1.10.10,"Arc Repressor Mutant, subunit A",1.10.10.10,Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain,dompdb/2ipqX01,1.10.10.10,1.10.10,R1397_adnectin_SEQ_DFF18B67E30D_PDB_exact__H001,high,20-75,39.634563,dompdb/2ipqX01,0.663991,1.10.10.10,Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain,R1397_adnectin_SEQ_DFF18B67E30D_PDB_exact__H001|high|20-75|dompdb/2ipqX01|1.10.10.10|39.634563
846,SEQ_3551B36E537D,97.0,1.0,0.0,0.0,1.0,11-96,na,na,1.0,1.0,0.0,1.0,0.0,1.0,33.506248,33.506248,dompdb/3l5iA02,0.980696,3l5iA02,2.0,Mainly Beta,2.6,Sandwich,2.60.40,Immunoglobulin-like,2.60.40.10,Immunoglobulins,dompdb/3l5iA02,2.60.40.10,2.60.40,R1398_adnectin_SEQ_3551B36E537D_local_exact_prediction__H001,high,11-96,33.506248,dompdb/3l5iA02,0.980696,2.60.40.10,Immunoglobulins,R1398_adnectin_SEQ_3551B36E537D_local_exact_prediction__H001|high|11-96|dompdb/3l5iA02|2.60.40.10|33.506248
847,SEQ_0E2755DA4106,97.0,1.0,0.0,0.0,1.0,9-96,na,na,1.0,1.0,0.0,1.0,0.0,1.0,31.28467,31.28467,dompdb/3l5iA02,0.98028,3l5iA02,2.0,Mainly Beta,2.6,Sandwich,2.60.40,Immunoglobulin-like,2.60.40.10,Immunoglobulins,dompdb/3l5iA02,2.60.40.10,2.60.40,R1399_adnectin_SEQ_0E2755DA4106_local_exact_prediction__H001,high,9-96,31.28467,dompdb/3l5iA02,0.98028,2.60.40.10,Immunoglobulins,R1399_adnectin_SEQ_0E2755DA4106_local_exact_prediction__H001|high|9-96|dompdb/3l5iA02|2.60.40.10|31.284670
848,SEQ_4F0DCC408F04,102.0,1.0,0.0,0.0,1.0,10-101,na,na,1.0,1.0,0.0,1.0,0.0,1.0,29.695896,29.695896,dompdb/6x3aA03,0.986218,6x3aA03,,,,,,,,,dompdb/6x3aA03,,,R1400_adnectin_SEQ_4F0DCC408F04_local_exact_prediction__H001,high,10-101,29.695896,dompdb/6x3aA03,0.986218,,,R1400_adnectin_SEQ_4F0DCC408F04_local_exact_prediction__H001|high|10-101|dompdb/6x3aA03||29.695896
849,SEQ_74EB9E4B7BAE,101.0,1.0,0.0,0.0,1.0,11-100,na,na,1.0,1.0,0.0,1.0,0.0,1.0,31.57947,31.57947,dompdb/4s0sD00,0.989279,4s0sD00,2.0,Mainly Beta,2.6,Sandwich,2.60.40,Immunoglobulin-like,2.60.40.10,Immunoglobulins,dompdb/4s0sD00,2.60.40.10,2.60.40,R1401_adnectin_SEQ_74EB9E4B7BAE_local_exact_prediction__H001,high,11-100,31.57947,dompdb/4s0sD00,0.989279,2.60.40.10,Immunoglobulins,R1401_adnectin_SEQ_74EB9E4B7BAE_local_exact_prediction__H001|high|11-100|dompdb/4s0sD00|2.60.40.10|31.579470
850,SEQ_93AFD11B58DA,99.0,1.0,0.0,0.0,1.0,11-98,na,na,1.0,1.0,0.0,1.0,0.0,1.0,31.197012,31.197012,dompdb/6x3aA03,0.987159,6x3aA03,,,,,,,,,dompdb/6x3aA03,,,R1402_adnectin_SEQ_93AFD11B58DA_local_exact_prediction__H001,high,11-98,31.197012,dompdb/6x3aA03,0.987159,,,R1402_adnectin_SEQ_93AFD11B58DA_local_exact_prediction__H001|high|11-98|dompdb/6x3aA03||31.197012
851,SEQ_078EDC37C3D4,31.0,0.0,1.0,0.0,1.0,na,2-31,na,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,R1403_cyclotide_SEQ_078EDC37C3D4_local_exact_prediction__M001|medium|2-31|||
852,SEQ_F800312234F0,31.0,0.0,1.0,0.0,1.0,na,2-31,na,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,R0246_cyclotide_SEQ_F800312234F0_local_exact_prediction__M001|medium|2-31|||
853,SEQ_F3E66439AC4F,30.0,0.0,1.0,0.0,1.0,na,2-30,na,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,R0247_cyclotide_SEQ_F3E66439AC4F_local_exact_prediction__M001|medium|2-30|||
854,SEQ_FE42E14ECFAF,30.0,0.0,1.0,0.0,1.0,na,2-30,na,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,R0248_cyclotide_SEQ_FE42E14ECFAF_local_exact_prediction__M001|medium|2-30|||
855,SEQ_6BABAB54D422,68.0,1.0,0.0,0.0,1.0,4-67,na,na,1.0,1.0,0.0,1.0,0.0,1.0,36.375126,36.375126,dompdb/1bbxC00,0.900116,1bbxC00,2.0,Mainly Beta,2.4,Beta Barrel,2.40.50,"OB fold (Dihydrolipoamide Acetyltransferase, E2P)",2.40.50.40,,dompdb/1bbxC00,2.40.50.40,2.40.50,R0249_obody_SEQ_6BABAB54D422_local_exact_prediction__H001,high,4-67,36.375126,dompdb/1bbxC00,0.900116,2.40.50.40,,R0249_obody_SEQ_6BABAB54D422_local_exact_prediction__H001|high|4-67|dompdb/1bbxC00|2.40.50.40|36.375126
856,SEQ_5E501FE2F263,31.0,0.0,1.0,0.0,1.0,na,2-27,na,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,R0250_knottin_SEQ_5E501FE2F263_PDB_exact__M001|medium|2-27|||
857,SEQ_0755D0366345,31.0,0.0,0.0,1.0,0.0,na,na,2-31,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
858,SEQ_0EF2F868BAF4,96.0,1.0,0.0,0.0,1.0,10-95,na,na,1.0,1.0,0.0,1.0,0.0,1.0,31.578928,31.578928,dompdb/6x3aA03,0.988276,6x3aA03,,,,,,,,,dompdb/6x3aA03,,,R1405_adnectin_SEQ_0EF2F868BAF4_local_exact_prediction__H001,high,10-95,31.578928,dompdb/6x3aA03,0.988276,,,R1405_adnectin_SEQ_0EF2F868BAF4_local_exact_prediction__H001|high|10-95|dompdb/6x3aA03||31.578928
859,SEQ_44A066738C02,96.0,1.0,0.0,0.0,1.0,8-95,na,na,1.0,1.0,0.0,1.0,0.0,1.0,29.711353,29.711353,dompdb/6x3aA03,0.977445,6x3aA03,,,,,,,,,dompdb/6x3aA03,,,R1406_adnectin_SEQ_44A066738C02_local_exact_prediction__H001,high,8-95,29.711353,dompdb/6x3aA03,0.977445,,,R1406_adnectin_SEQ_44A066738C02_local_exact_prediction__H001|high|8-95|dompdb/6x3aA03||29.711353
860,SEQ_7F1096485513,96.0,1.0,0.0,0.0,1.0,9-95,na,na,1.0,1.0,0.0,1.0,0.0,1.0,30.722145,30.722145,dompdb/6x3aA03,0.987324,6x3aA03,,,,,,,,,dompdb/6x3aA03,,,R1407_adnectin_SEQ_7F1096485513_local_exact_prediction__H001,high,9-95,30.722145,dompdb/6x3aA03,0.987324,,,R1407_adnectin_SEQ_7F1096485513_local_exact_prediction__H001|high|9-95|dompdb/6x3aA03||30.722145
861,SEQ_30E71A87FFD5,343.0,0.0,2.0,0.0,2.0,na,"7-97,137-248",na,2.0,0.0,2.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,R1408_adnectin_SEQ_30E71A87FFD5_PDB_exact__M001|medium|7-97|||; R1408_adnectin_SEQ_30E71A87FFD5_PDB_exact__M002|medium|137-248|||
862,SEQ_2C11557317A0,93.0,1.0,0.0,0.0,1.0,8-92,na,na,1.0,1.0,0.0,1.0,0.0,1.0,32.792332,32.792332,dompdb/5e53C01,0.9716,5e53C01,,,,,,,,,dompdb/5e53C01,,,R1409_adnectin_SEQ_2C11557317A0_local_exact_prediction__H001,high,8-92,32.792332,dompdb/5e53C01,0.9716,,,R1409_adnectin_SEQ_2C11557317A0_local_exact_prediction__H001|high|8-92|dompdb/5e53C01||32.792332
863,SEQ_890734E64965,634.0,0.0,0.0,1.0,0.0,na,na,97-168,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
864,SEQ_4CCBBF836678,1095.0,0.0,1.0,2.0,1.0,na,5-165,"5-96,97-167",1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,R1411_adnectin_SEQ_4CCBBF836678_PDB_exact__M001|medium|5-165|||
865,SEQ_9AC1982D3891,665.0,0.0,0.0,1.0,0.0,na,na,5-87_89-93,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
866,SEQ_439123450DAA,636.0,0.0,0.0,6.0,0.0,na,na,"7-84,13-17_39-43_45-49_64-73,21-29_31-38_50-63_74-89,90-244,128-217,218-276_292-389",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
867,SEQ_3DE792DCE425,470.0,0.0,0.0,2.0,0.0,na,na,"2-97,98-335",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
868,SEQ_2ABEBB512F26,1837.0,0.0,1.0,2.0,1.0,na,12-93_95-162,"2-93,95-162",1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,"R1415_adnectin_SEQ_2ABEBB512F26_PDB_exact__M001|medium|12-93,95-162|||"
869,SEQ_A6F0AF641FAE,504.0,0.0,3.0,1.0,3.0,na,"10-85,127-213,217-391",91-260,3.0,0.0,3.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,R1416_adnectin_SEQ_A6F0AF641FAE_PDB_exact__M001|medium|10-85|||; R1416_adnectin_SEQ_A6F0AF641FAE_PDB_exact__M002|medium|127-213|||; R1416_adnectin_SEQ_A6F0AF641FAE_PDB_exact__M003|medium|217-391|||
870,SEQ_AE192D49DCBF,994.0,0.0,1.0,4.0,1.0,na,209-394,"4-192,5-94,9-403,95-206",1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,R1417_adnectin_SEQ_AE192D49DCBF_PDB_exact__M001|medium|209-394|||
872,SEQ_7596B2E76E9B,28.0,0.0,0.0,1.0,0.0,na,na,2-28,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
873,SEQ_148186D790D0,29.0,0.0,0.0,1.0,0.0,na,na,2-29,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
874,SEQ_6DE870EBD328,29.0,0.0,1.0,0.0,1.0,na,2-29,na,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,R1419_cyclotide_SEQ_6DE870EBD328_PDB_exact__M001|medium|2-29|||
875,SEQ_071A6A4043C4,29.0,0.0,1.0,0.0,1.0,na,2-29,na,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,R1420_cyclotide_SEQ_071A6A4043C4_PDB_exact__M001|medium|2-29|||
876,SEQ_E5FD241F46E4,29.0,0.0,1.0,0.0,1.0,na,2-29,na,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,R1421_cyclotide_SEQ_E5FD241F46E4_PDB_exact__M001|medium|2-29|||
877,SEQ_8A194D329CDE,29.0,0.0,1.0,0.0,1.0,na,2-29,na,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,R1422_cyclotide_SEQ_8A194D329CDE_PDB_exact__M001|medium|2-29|||
878,SEQ_58325E8770EF,29.0,0.0,1.0,0.0,1.0,na,2-29,na,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,R1423_cyclotide_SEQ_58325E8770EF_PDB_exact__M001|medium|2-29|||
879,SEQ_06A54437B0A9,29.0,0.0,1.0,0.0,1.0,na,2-29,na,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,R1424_cyclotide_SEQ_06A54437B0A9_PDB_exact__M001|medium|2-29|||
880,SEQ_88EE7036C559,29.0,0.0,0.0,1.0,0.0,na,na,2-29,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
881,SEQ_BCE65E06EA7D,30.0,0.0,0.0,1.0,0.0,na,na,2-30,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
882,SEQ_E5115A01176E,30.0,0.0,1.0,0.0,1.0,na,2-30,na,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,R1427_cyclotide_SEQ_E5115A01176E_local_exact_prediction__M001|medium|2-30|||
883,SEQ_DB2AAF80DE89,29.0,0.0,1.0,0.0,1.0,na,2-29,na,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,R1428_cyclotide_SEQ_DB2AAF80DE89_local_exact_prediction__M001|medium|2-29|||
884,SEQ_0E2C7101273C,29.0,0.0,1.0,0.0,1.0,na,2-29,na,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,R1429_cyclotide_SEQ_0E2C7101273C_PDB_exact__M001|medium|2-29|||
885,SEQ_5B85EA5DD96D,29.0,0.0,1.0,0.0,1.0,na,2-29,na,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,R1430_cyclotide_SEQ_5B85EA5DD96D_PDB_exact__M001|medium|2-29|||
886,SEQ_0E0F43016412,29.0,0.0,1.0,0.0,1.0,na,2-29,na,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,R1431_cyclotide_SEQ_0E0F43016412_local_exact_prediction__M001|medium|2-29|||
887,SEQ_54AB7386FB24,30.0,0.0,1.0,0.0,1.0,na,2-30,na,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,R1432_cyclotide_SEQ_54AB7386FB24_local_exact_prediction__M001|medium|2-30|||
888,SEQ_DEF459E49447,30.0,0.0,0.0,1.0,0.0,na,na,2-30,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
890,SEQ_B8B2DBD89493,29.0,0.0,1.0,0.0,1.0,na,2-29,na,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,R1434_cyclotide_SEQ_B8B2DBD89493_PDB_exact__M001|medium|2-29|||
891,SEQ_D1C54207E472,29.0,0.0,1.0,0.0,1.0,na,2-29,na,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,R1435_cyclotide_SEQ_D1C54207E472_PDB_exact__M001|medium|2-29|||
892,SEQ_36BCD7140ACA,29.0,0.0,0.0,1.0,0.0,na,na,2-29,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
893,SEQ_F30BC730CB3A,29.0,0.0,1.0,0.0,1.0,na,2-29,na,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,R1437_cyclotide_SEQ_F30BC730CB3A_PDB_exact__M001|medium|2-29|||
894,SEQ_072EFD92522D,29.0,0.0,1.0,0.0,1.0,na,2-29,na,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,R1438_cyclotide_SEQ_072EFD92522D_local_exact_prediction__M001|medium|2-29|||
