protein_row_id,structure_unique_sequence_id,ProtParam_MW_Da,ProtParam_pI,ProtParam_GRAVY,ProtParam_Instability_Index,ProtParam_Aromaticity,ProtParam_Ext_Coeff_Reduced,ProtParam_Ext_Coeff_Oxidized
2027,SEQ_8D4772F140C9,3774.34,8.68,-0.7212,34.15,0.0606,0,375
2028,SEQ_E14D6626F412,3272.81,9.18,-0.67,74.42,0.0333,1490,1865
2029,SEQ_67835165081D,9385.66,5.89,-0.5556,25.25,0.1111,15470,15470
2030,SEQ_86301A60E033,10873.85,4.83,-0.5323,33.62,0.1458,21890,22015
2031,SEQ_5FE2996FDF2F,9518.49,4.66,-0.2315,37.13,0.0674,11460,11460
2032,SEQ_1AABDC4E65D3,9506.44,4.66,-0.3398,34.93,0.0795,16960,16960
2033,SEQ_7EC994C12AF0,9822.89,9.98,-0.4191,65.75,0.0674,11460,11460
2034,SEQ_10D836642FFC,9797.93,9.98,-0.3281,57.71,0.0674,11460,11460
2035,SEQ_6AC3F2833207,9816.89,9.98,-0.4079,57.47,0.0674,11460,11460
2036,SEQ_4AA793F2CB77,9372.4,9.98,-0.4518,55.31,0.0706,11460,11460
2037,SEQ_3784E494CE55,9891.01,9.98,-0.5045,52.75,0.0674,11460,11460
2038,SEQ_C3DD42EAF2AA,11020.03,4.6,-0.4153,30.62,0.1429,21890,22015
2039,SEQ_236C66B00FDA,10918.93,4.6,-0.4124,32.98,0.1443,21890,22015
2040,SEQ_EFCDA4AFAF19,10906.88,4.6,-0.5135,30.91,0.1562,27390,27515
2041,SEQ_CAA54E9AEE85,9778.79,9.23,-0.4573,49.01,0.0674,11460,11460
2042,SEQ_4763C981F127,9819.89,9.86,-0.4663,43.18,0.0674,11460,11460
2043,SEQ_E749602A3035,2439.83,6.97,0.3769,68.03,0.0,0,375
2044,SEQ_E4FA5E91563F,2971.44,4.56,-0.0071,52.61,0.0714,1490,1865
2045,SEQ_F415E3950E75,4222.91,8.44,-0.3919,24.98,0.1081,6990,7365
2049,SEQ_22F4BD726F11,3648.48,5.87,0.3353,91.81,0.0,0,125
2051,SEQ_77BD0E73F1A9,2396.64,5.95,-1.15,33.66,0.0,0,0
2052,SEQ_9F078DC10881,2841.31,5.95,0.1286,46.8,0.0,0,0
2053,SEQ_97B3132D53B4,7371.16,4.63,-0.4825,58.44,0.1746,21430,21805
2055,SEQ_B0AD646095FC,4103.81,5.58,-0.4382,27.21,0.1176,13980,14355
2056,SEQ_A5EA7A77909A,7572.45,9.58,-1.2864,48.99,0.1061,4470,4845
2057,SEQ_91BAEC3D6F47,12528.85,9.07,-0.2966,27.97,0.1034,19940,20065
2058,SEQ_280F197A13BA,12250.6,9.01,-0.4116,32.1,0.1071,30940,31065
2059,SEQ_1BD6CA4FA24D,14205.55,5.33,-0.3719,32.31,0.1562,36900,37025
2060,SEQ_8D8DB8846163,13447.75,8.95,-0.6256,53.28,0.124,35410,35660
2061,SEQ_4A036A58E7D7,12751.07,9.23,-0.4667,37.22,0.1404,33920,34045
2062,SEQ_67ED130080C4,7155.29,9.93,-1.02,55.12,0.1167,9970,10345
2063,SEQ_20D70956F151,7071.09,9.69,-1.1593,68.26,0.1186,9970,10345
2064,SEQ_DAF8FF01905F,4299.77,6.87,-0.6436,28.93,0.1026,12490,12865
2065,SEQ_4BC471DD0A77,4331.81,6.7,-0.7641,24.23,0.1026,12490,12865
2067,SEQ_7CE0D03F85E5,25415.2,6.87,-0.281,55.6,0.0702,33920,34545
2068,SEQ_DC03A0E9878C,25347.08,7.59,-0.2788,55.1,0.0705,35410,36035
2073,SEQ_25E8A9098D31,13369.66,6.91,-0.4742,26.11,0.15,51910,52035
2074,SEQ_04DB0695AF69,13541.79,5.73,-0.5717,23.52,0.15,42400,42525
2075,SEQ_85821AC39478,12051.33,9.39,-0.3441,41.65,0.0901,18450,18575
2076,SEQ_A7F31AB970D7,13160.45,6.77,-0.3107,39.72,0.1157,22920,23045
2077,SEQ_72B4BC47F43A,12883.1,8.64,-0.4308,35.82,0.1083,26930,27055
2078,SEQ_BA01731E2845,13388.62,9.26,-0.4484,32.5,0.121,26930,27055
2079,SEQ_0FC7BDEA81BE,13681.0,9.26,-0.5573,31.65,0.121,32430,32555
2080,SEQ_762CE1C8AC9D,15233.57,5.81,-0.4612,43.84,0.1079,22920,23045
2082,SEQ_CD948A10D4F3,13354.84,9.3,-0.2871,26.82,0.1048,19940,20065
2083,SEQ_A4C339995230,13188.55,9.56,-0.5164,35.77,0.0984,33460,33585
2084,SEQ_1A2C51364873,13772.95,4.96,-0.3906,32.42,0.1339,35410,35535
2085,SEQ_A56B64459A26,13681.85,7.98,-0.5528,33.15,0.0945,18450,18575
2086,SEQ_7ED1DA7C480B,14191.49,7.95,-0.4412,50.27,0.1221,33920,34045
2087,SEQ_DB99A51B8122,13066.26,9.01,-0.5308,36.05,0.1,26930,27055
2088,SEQ_8A9F1C37DF32,12735.07,9.04,-0.335,33.87,0.094,21430,21555
2089,SEQ_4891D681E9F3,13035.5,9.36,-0.3356,22.49,0.1271,29910,30035
2090,SEQ_4953F6ECBB75,14073.43,5.32,-0.2914,35.71,0.1406,25900,26025
2091,SEQ_B6D4D49A444F,13857.15,5.79,-0.4411,33.53,0.1532,39880,40005
2092,SEQ_D4708CEAEBE3,14123.58,7.95,-0.3305,36.02,0.1406,31400,31525
2093,SEQ_867AF73A1393,13827.21,6.92,-0.3331,30.03,0.1532,34380,34505
2094,SEQ_474CF520140A,13973.27,6.11,-0.4919,39.27,0.1532,37360,37485
2095,SEQ_810C596040E2,13793.15,5.77,-0.2984,33.4,0.1613,35870,35995
2096,SEQ_D0A5E0171F2B,13789.16,5.61,-0.2823,30.9,0.1452,31400,31525
2097,SEQ_C64E00E171AE,13975.37,5.8,-0.3661,31.67,0.1613,39880,40005
2098,SEQ_86631869A62E,14210.57,5.53,-0.3352,25.57,0.1328,32890,33015
2099,SEQ_023CA3B61E98,13337.65,7.93,-0.4258,32.23,0.1333,27390,27515
2100,SEQ_BA741BD386F7,13684.07,6.92,-0.3097,33.68,0.1371,34380,34505
2101,SEQ_756D6F1A4A45,14197.53,5.29,-0.3953,31.57,0.1484,41370,41495
2102,SEQ_3437ADDC00F3,13358.66,6.77,-0.3817,31.53,0.15,35870,35995
2103,SEQ_D2D781A1BD3A,13122.55,9.51,-0.4458,26.9,0.1271,31400,31525
2104,SEQ_484BA704F650,14387.57,5.38,-0.6568,36.23,0.1288,35410,35535
2105,SEQ_05817C3A512E,13875.06,7.95,-0.5331,31.59,0.1077,26930,27055
2106,SEQ_B6B1F2FCA000,14471.64,6.45,-0.6841,41.77,0.1212,33920,34045
2107,SEQ_FE2A758888AB,13629.86,8.57,-0.5846,41.85,0.1382,31400,31525
2108,SEQ_D13CFB3A30BF,12842.06,6.43,-0.3942,36.5,0.1083,29910,30035
2109,SEQ_53F38A5DB9DF,13268.3,9.05,-0.5114,33.69,0.1057,18910,18910
2110,SEQ_64FF7C36D828,13863.03,5.88,-0.5234,32.93,0.1532,35870,35870
2111,SEQ_6D1757AEA160,13519.9,8.64,-0.4984,49.7,0.0894,21430,21555
2112,SEQ_6C8882A174D8,13112.4,5.21,-0.2098,34.94,0.1138,26930,27055
2113,SEQ_7C9B7F2CE241,11754.02,9.01,-0.3189,44.87,0.0811,14440,14565
2114,SEQ_FC108E639372,12636.97,9.62,-0.4085,34.27,0.0769,18450,18575
2115,SEQ_6EBFFAD5D4DD,12807.89,5.68,-0.5339,31.14,0.1017,26930,27055
2116,SEQ_CB4546124434,12498.79,8.62,-0.4417,42.72,0.1043,21430,21555
2117,SEQ_6E799EED7F3F,13834.92,4.65,-0.5288,44.19,0.128,31400,31525
2118,SEQ_E5F7AC23BADF,13434.69,9.23,-0.4315,30.53,0.129,28420,28545
2119,SEQ_1F8F9C55A669,13788.12,8.62,-0.35,31.83,0.1349,33920,34045
2120,SEQ_F9230ED9A515,13371.83,9.2,-0.3943,32.6,0.1138,28420,28545
2121,SEQ_0CF1D2C05B71,13782.19,8.76,-0.4409,38.83,0.1024,32430,32680
2122,SEQ_2BBD5BCF8834,13673.01,5.73,-0.3188,25.07,0.1016,25440,25565
2123,SEQ_E80DC297FF65,14331.95,9.01,-0.1769,34.7,0.1119,22920,23045
2124,SEQ_D78882D87E43,14415.83,6.45,-0.49,42.66,0.1308,28880,29005
2125,SEQ_70A9331BB6B1,12813.04,5.8,-0.5379,34.75,0.1207,32430,32555
2126,SEQ_EBAB59E5F92F,12550.83,8.64,-0.3276,31.4,0.1121,21430,21555
2127,SEQ_59275446F9E3,12679.88,8.22,-0.5061,35.28,0.113,26930,26930
2128,SEQ_3775281A35FF,12691.91,7.83,-0.5243,42.26,0.113,26930,27180
2129,SEQ_6D4E17492234,12713.96,7.74,-0.5357,42.26,0.113,26930,27305
2130,SEQ_C03C280E359D,12715.96,7.96,-0.5148,38.12,0.113,26930,27055
2131,SEQ_686236602EF6,13769.27,7.0,-0.3724,33.24,0.1138,36440,36690
2132,SEQ_EF36C0218058,13414.03,7.84,-0.2073,35.63,0.0976,30940,31190
2133,SEQ_511BD9A4832E,13712.16,7.83,-0.4415,34.1,0.1057,32430,32680
2134,SEQ_0172B54C30A4,13652.04,8.26,-0.4293,39.28,0.1301,35410,35785
2135,SEQ_17979E357BAA,12673.74,8.22,-0.6409,38.63,0.113,26930,26930
2136,SEQ_5DF9BB8679FD,14202.75,9.1,-0.3258,34.6,0.1484,38390,38515
2137,SEQ_3476A43EA9D4,14166.72,9.33,-0.3781,36.1,0.1328,35410,35535
2138,SEQ_45E82E415AE7,12685.97,4.79,-0.2825,25.13,0.1491,42400,42525
2139,SEQ_3317D22B1969,12560.99,9.12,-0.3412,31.19,0.1228,25900,26025
2140,SEQ_71C45AA0CE18,12408.71,7.95,-0.2439,18.12,0.1316,39420,39545
2141,SEQ_B3E41003C4B7,12860.4,9.17,-0.2543,22.12,0.1293,39420,39545
2142,SEQ_B275D8DF6331,12564.9,9.26,-0.4009,34.58,0.114,26930,27055
2143,SEQ_29469D859757,13734.09,5.35,-0.5678,30.95,0.1488,51910,52035
2144,SEQ_158063DB5B8C,13555.1,8.57,-0.4017,32.6,0.15,35410,35535
2145,SEQ_E9E84184DA11,13442.79,6.91,-0.4633,27.31,0.15,38390,38515
2146,SEQ_9951F6941678,12819.29,9.36,-0.4383,37.62,0.1217,33920,34045
2147,SEQ_10203F37C260,12700.01,6.77,-0.3632,31.21,0.1404,39420,39545
2148,SEQ_F25B15E320FD,12322.67,9.01,-0.2377,19.06,0.114,32430,32555
2149,SEQ_A898D214EC62,13464.75,5.28,-0.4567,30.46,0.15,42400,42525
2150,SEQ_6ABDC49895C7,13595.98,8.59,-0.5157,33.65,0.1405,44920,45045
2151,SEQ_481FC4DF6296,12481.78,7.96,-0.336,23.25,0.114,32430,32555
2152,SEQ_FEC05D782AE6,13502.96,8.96,-0.4667,28.47,0.1417,50420,50545
2153,SEQ_194BA690B998,12635.97,5.28,-0.2798,32.98,0.1404,35410,35535
2154,SEQ_BBB1EE4894B9,12618.05,9.2,-0.2991,18.94,0.1217,33920,34045
2155,SEQ_DD6BED4BCAFE,13443.73,6.77,-0.5192,26.83,0.15,43890,44015
2156,SEQ_EE0F3BC4D4A8,13603.91,6.1,-0.5817,24.8,0.15,40910,41035
2157,SEQ_98EBE001DAB6,13528.89,7.93,-0.5433,30.3,0.1417,50420,50545
2158,SEQ_B94F4768D929,13487.94,7.93,-0.375,32.73,0.15,46410,46535
2159,SEQ_A661DC43EE86,13445.82,7.93,-0.455,23.65,0.15,36900,37025
2160,SEQ_BB32CFA0D18C,13420.7,6.42,-0.5425,32.77,0.1333,40910,41035
2161,SEQ_0FF043C80B9A,13496.84,7.92,-0.5133,28.17,0.15,47900,48025
2162,SEQ_F24F5A37EAB3,13432.76,8.59,-0.5017,36.63,0.1417,46410,46535
2163,SEQ_813750FBCDBD,13518.86,5.2,-0.4158,30.46,0.1583,40910,41035
2164,SEQ_753007E6D5FB,13317.66,7.94,-0.4083,24.54,0.1417,40910,41035
2165,SEQ_0D1086CE3145,13529.91,7.92,-0.4542,29.99,0.1583,49390,49515
2166,SEQ_C4D04B24515A,13423.83,7.93,-0.4483,29.21,0.1417,46410,46535
2167,SEQ_11E6475E2180,12370.67,9.01,-0.3333,31.9,0.1053,26930,27055
2168,SEQ_E84DC0012050,12745.05,5.27,-0.3263,34.61,0.1491,46410,46535
2169,SEQ_C75B07FCF384,13621.0,5.33,-0.4917,35.9,0.1583,47900,48025
2170,SEQ_8CD7346AB2C0,13293.6,6.39,-0.36,23.07,0.1583,49390,49515
2171,SEQ_BAC67A621E81,13432.71,5.73,-0.4292,23.75,0.1583,42400,42525
2172,SEQ_0A8C2E128ED2,12400.78,9.23,-0.3026,23.44,0.114,32430,32555
2173,SEQ_9AC66982DC77,13710.03,6.42,-0.615,28.47,0.1667,50880,51005
2174,SEQ_6D0A61E737DE,13558.92,8.56,-0.543,26.31,0.1322,32890,33015
2175,SEQ_C899CD991CD6,13531.92,7.92,-0.415,31.23,0.1583,53400,53525
2176,SEQ_CF7639FF0F8D,13474.84,8.58,-0.4849,40.79,0.1597,46410,46535
2177,SEQ_36B75D4D16DF,13604.94,8.53,-0.5458,28.34,0.1667,50880,51005
2178,SEQ_954F398D7B9B,12454.91,9.15,-0.2447,23.8,0.1228,29910,30035
2179,SEQ_572BBB972EFA,12684.06,9.01,-0.2983,36.09,0.0924,21430,21555
2180,SEQ_BC0BA87FEE45,13495.98,8.4,-0.387,27.7,0.1057,21430,21680
2181,SEQ_6335AD7633EF,12800.14,8.96,-0.3445,33.76,0.1092,24410,24535
2182,SEQ_644F5D6FCF43,12539.94,9.04,-0.212,27.6,0.094,19940,20065
2183,SEQ_1F7375A11C83,13632.95,5.76,-0.5174,27.83,0.1488,51910,52035
2184,SEQ_D62D7B56F4F8,13387.59,6.12,-0.5566,30.06,0.1148,29910,29910
2185,SEQ_DD5E453570F5,13372.65,8.12,-0.4458,25.9,0.15,46410,46410
2186,SEQ_89B53366423E,12384.68,9.16,-0.236,24.18,0.1316,27390,27390
2187,SEQ_14EE4810D0BC,13325.55,6.37,-0.2325,37.54,0.127,24410,24535
2188,SEQ_2F19CF097061,13867.26,8.47,-0.3433,41.97,0.1339,27390,27515
2189,SEQ_A92B904BDC6B,13703.98,8.9,-0.3315,38.73,0.1339,27390,27390
2190,SEQ_D34F54C2E1F6,13863.2,5.08,-0.5856,35.33,0.12,22920,23170
2191,SEQ_9CC5D9C3F524,13890.27,5.8,-0.5936,35.33,0.12,22920,23170
2192,SEQ_FDF0EB56112D,13821.16,5.32,-0.564,35.93,0.12,22920,23170
2193,SEQ_73A68C73260F,13770.14,7.85,-0.3441,37.7,0.1339,27390,27515
2194,SEQ_0FA091DDDA92,13787.14,9.01,-0.3164,37.82,0.1172,22920,23045
2195,SEQ_F68249F8D192,13793.14,9.35,-0.293,32.07,0.1172,22920,22920
2196,SEQ_69A6F5EC6F49,13815.19,9.01,-0.3031,32.07,0.1172,22920,23045
2197,SEQ_693D7AA2DF9B,13744.93,9.35,-0.4297,35.74,0.1172,22920,22920
2198,SEQ_AA17D2CC46F2,13676.07,5.21,-0.248,23.39,0.1545,53400,53525
2199,SEQ_E431EECD9D23,13510.11,9.25,-0.2371,29.07,0.129,36900,37025
2200,SEQ_A3EEE5B4C089,13432.69,5.53,-0.3772,24.9,0.1301,44920,45045
2201,SEQ_393357BB9636,13435.77,6.07,-0.1944,23.67,0.129,40910,41035
2202,SEQ_76E64CA1F8F6,13353.77,6.76,-0.1423,29.62,0.1382,36900,37025
2203,SEQ_B5B7277046AE,13220.6,7.94,-0.1098,24.31,0.1301,40910,41035
2204,SEQ_C3236758CF68,13244.58,6.34,-0.1447,19.61,0.1382,42400,42525
2205,SEQ_2DE0078C8F31,13360.75,7.95,-0.1234,19.1,0.1371,46410,46535
2206,SEQ_25614663F7B7,13207.57,7.96,-0.1398,18.07,0.1301,40910,41035
2207,SEQ_135DA4810B8B,13521.86,5.22,-0.1952,28.1,0.1532,43890,44015
2208,SEQ_B4C1F235B86F,13823.22,8.76,-0.3242,42.92,0.1172,22920,23170
2209,SEQ_B4C0C610F906,13845.27,8.59,-0.3344,42.92,0.1172,22920,23295
2210,SEQ_8062D9F728A5,13829.22,9.01,-0.3008,37.16,0.1172,22920,23045
2211,SEQ_9C227000D3B1,13851.27,8.76,-0.3109,37.16,0.1172,22920,23170
2212,SEQ_21124D6A7F40,13519.82,6.39,-0.2873,30.85,0.119,31400,31525
2213,SEQ_4BE1E980AB96,14404.61,8.01,-0.5328,26.82,0.097,26930,27055
2214,SEQ_CD152BDDBBFF,6666.71,9.89,-0.3381,56.43,0.0952,5960,6335
2215,SEQ_5C3A1A13DE6F,8195.13,5.26,-0.2589,40.69,0.0548,2980,2980
2216,SEQ_4B34591D2760,2501.86,9.3,-1.2524,80.39,0.0476,5500,5875
2217,SEQ_F83530844192,2813.39,9.18,0.1143,33.35,0.0,0,375
2218,SEQ_00AFAC5B1BA0,3654.39,4.68,0.8313,30.06,0.1562,8480,8855
2219,SEQ_7EA2F350E62E,4053.84,9.24,-0.7784,60.46,0.027,1490,1865
2221,SEQ_991264F1F4F5,6157.06,9.1,-0.3357,44.18,0.1071,4470,4845
2222,SEQ_4BAD7B905DF9,6202.1,9.06,-0.5321,53.18,0.1071,4470,4845
2223,SEQ_0F9483CFDCF2,3246.92,6.71,0.0536,85.55,0.0357,5500,5875
2224,SEQ_63D2AE7290AC,3158.79,7.79,0.15,69.86,0.0357,5500,5875
2225,SEQ_1A8794130A86,3894.58,8.72,0.0176,23.39,0.0294,5500,5875
2226,SEQ_3921C0C85EA5,3160.63,6.7,0.2867,36.33,0.0667,5500,5875
2227,SEQ_EAF3E1EE5981,3052.57,7.77,0.4367,37.0,0.0667,1490,1865
2228,SEQ_E7FAD932019A,6463.31,8.62,-0.8052,38.8,0.0862,5960,6335
2229,SEQ_6A55F2806ABF,6407.26,8.32,-0.286,54.74,0.1228,4470,4845
2233,SEQ_9759A8D50425,6618.59,9.24,-0.4831,31.3,0.1356,5960,6335
2235,SEQ_40CF56EE6C75,6350.18,7.76,-0.1362,22.75,0.1552,5960,6335
2236,SEQ_FE06F9287CB0,8427.45,4.88,-0.4808,57.66,0.0685,2980,2980
2237,SEQ_A18F0C60B292,6377.24,9.59,-0.5719,48.69,0.1579,4470,4845
2238,SEQ_E285E7272920,6406.19,9.3,-0.5754,62.12,0.1579,4470,4845
2239,SEQ_5D22FA76D5E6,6775.59,9.04,-0.8559,45.15,0.1525,7450,7825
2240,SEQ_2DBE914E4A7E,6475.48,9.06,-0.0175,66.82,0.1754,7450,7825
2241,SEQ_BF703EAA9A30,6212.99,9.27,-0.3518,44.35,0.1607,7450,7825
2242,SEQ_8F7897A2FA28,4001.74,9.69,-0.3273,72.95,0.1515,9970,10345
2243,SEQ_1373D0FA0950,3745.32,10.44,-0.7594,112.7,0.0312,0,375
2245,SEQ_A34B57F8877C,3080.64,10.22,-1.056,95.12,0.12,4470,4720
2247,SEQ_FF19E1C1FC97,20051.18,6.4,-0.5343,44.26,0.12,39420,39670
2248,SEQ_E2AA955A37D3,20003.13,6.4,-0.5263,43.77,0.1143,39420,39670
2249,SEQ_C354A77FA1B3,3260.89,5.56,0.0655,61.13,0.0345,1490,1865
2250,SEQ_D777B01E3E6D,3256.84,5.56,0.1,58.86,0.0345,1490,1865
2251,SEQ_6E739005888F,3274.88,5.56,0.0345,58.86,0.0345,1490,1865
2252,SEQ_60619EA04453,2774.32,10.85,-0.0571,63.76,0.2381,15470,15595
2253,SEQ_1C28C6A2C5FC,2760.3,10.85,-0.0714,63.76,0.2381,15470,15595
2254,SEQ_92F24AFD3A71,8137.97,9.08,-0.3211,17.78,0.1447,16960,17335
2255,SEQ_E8B9DCA8C41E,3396.6,4.36,-0.8176,45.09,0.0294,1490,1865
2256,SEQ_719F08252B2B,3601.86,5.97,-1.0059,64.87,0.0294,1490,1865
2257,SEQ_2B1425341E26,3555.97,8.68,-0.6029,36.54,0.0588,2980,3355
2258,SEQ_C34CD9754CB7,3553.95,8.29,-0.5735,83.38,0.0588,2980,3355
2259,SEQ_827C690ED84F,3416.98,8.91,-0.2118,43.86,0.0294,1490,1865
2260,SEQ_6831A647B0A0,3941.21,7.63,-1.027,68.06,0.0541,2980,3355
2261,SEQ_8B1E80953CCC,3574.99,8.66,-0.8,74.96,0.0294,1490,1865
2262,SEQ_F6A8E78522A7,3626.91,4.36,-0.9029,43.32,0.0882,8480,8855
2263,SEQ_8E59DE2ED1C6,3575.05,8.91,-0.7176,31.5,0.0588,2980,3355
2265,SEQ_1FE557F41343,3831.38,9.3,-0.8882,52.34,0.1176,5960,6335
2266,SEQ_DDE8D62D6BB0,4417.91,9.27,-1.3025,16.54,0.075,4470,4845
2267,SEQ_0EC71A6FD666,3142.7,7.53,0.6414,45.8,0.1034,2980,3355
2268,SEQ_6C82BD1EC8EF,3012.55,8.64,0.0222,25.62,0.1481,2980,3355
2269,SEQ_E2BB10D33DC3,6492.36,7.44,-0.6456,51.19,0.1228,15470,15970
2270,SEQ_2CAD62698D3C,3148.53,9.7,-0.8107,22.92,0.1429,6990,7115
2271,SEQ_4E0929D0FF59,2980.36,8.84,-0.2821,44.34,0.1429,5500,5625
2272,SEQ_074089DEE083,2694.06,7.53,0.1692,78.36,0.1538,6990,7365
2273,SEQ_5C50CB1D7BA7,2805.07,6.64,-0.1407,57.61,0.037,0,375
2274,SEQ_E5EACB6828FF,3856.31,7.45,-0.3368,33.58,0.0789,8480,8980
2277,SEQ_503B852A7852,3594.39,8.64,-0.3966,49.23,0.1034,16500,16875
2278,SEQ_3A6489A0C0A2,3185.77,8.3,0.0333,56.4,0.0333,1490,1865
2279,SEQ_F08C96FF31FE,4076.72,9.69,-0.9265,69.85,0.0882,12490,12865
2280,SEQ_45BF7E4B6D3A,4782.51,8.64,-0.9098,82.67,0.0732,11000,11375
2281,SEQ_18854A6B72B6,4207.83,8.6,-0.8111,53.53,0.1389,13980,14355
2282,SEQ_23700A42EB1F,4246.87,8.6,-0.9139,55.14,0.1389,19480,19855
2283,SEQ_A09D2D169299,13092.83,8.36,-0.3983,52.58,0.0776,12950,13200
2284,SEQ_B5D6AF55FD35,4507.4,11.63,-0.0947,52.95,0.1316,5500,5875
2285,SEQ_BD57FABC632B,6050.21,5.23,1.3294,42.45,0.0,0,375
2286,SEQ_FB1247C55BDD,8851.44,9.57,-0.0722,55.96,0.1139,16960,17335
2287,SEQ_8E007DFFA637,3476.99,8.65,-0.4441,46.36,0.0294,1490,1865
2288,SEQ_22C219809ECD,3348.77,7.53,-0.3273,57.63,0.0303,1490,1865
2289,SEQ_45703F039401,3504.96,8.3,-0.45,58.45,0.0294,1490,1865
2290,SEQ_1DBB7449C8C2,3505.0,8.66,-0.4618,54.52,0.0294,1490,1865
2291,SEQ_6DD11B54B7E4,3160.72,8.91,-0.3333,47.1,0.0333,1490,1865
2292,SEQ_CC42F766571A,6039.82,8.88,-0.4836,28.86,0.1273,2980,3355
2293,SEQ_DEE0C7146FEC,6115.92,8.86,-0.4927,27.31,0.1455,4470,4845
2294,SEQ_2C2E05FC0E24,6100.9,8.62,-0.3527,32.36,0.1455,4470,4845
2295,SEQ_B81B4C40E619,3166.71,4.37,0.7667,30.74,0.0667,6990,7365
2296,SEQ_2AF902ACD127,3254.9,8.28,0.6516,30.37,0.0645,1490,1865
2297,SEQ_4750188A9841,3178.81,8.28,0.52,23.02,0.0667,6990,7365
2298,SEQ_21C9D7E24706,3227.84,7.52,0.4333,12.01,0.0667,2980,3355
2299,SEQ_FD828BA2C925,3340.93,5.85,0.6903,56.12,0.0968,1490,1865
2300,SEQ_52C7367965AA,3273.86,5.78,0.7226,36.34,0.0645,2980,3355
2301,SEQ_CF387BA777B9,5068.88,5.96,-0.1511,49.77,0.0426,6990,7490
2302,SEQ_7F6603CEC264,6955.69,6.03,-0.5742,47.68,0.1613,7450,7825
2304,SEQ_E0FD465FCD72,10476.7,5.05,-0.7586,31.79,0.1609,18450,18450
2305,SEQ_8A15155577F9,3082.46,10.66,-0.4964,82.88,0.1071,1490,1615
2319,SEQ_EDA02708F257,8735.08,8.48,-0.5053,71.75,0.0789,17990,18740
2320,SEQ_DD994728E2DE,3282.66,8.24,-0.4161,25.37,0.0323,1490,1490
2322,SEQ_4DFDE1C019D0,3466.05,10.95,-0.5062,86.78,0.0312,0,125
2323,SEQ_596190FC9248,4055.42,5.01,-1.0297,72.19,0.0541,1490,1865
2325,SEQ_FE36E3653E64,13026.36,7.72,-0.2215,36.31,0.1074,22920,23045
2326,SEQ_0BF607134B7A,13774.17,8.54,-0.3063,28.07,0.1349,36900,37025
2327,SEQ_E697D42B9F58,11151.49,7.93,0.04,17.13,0.0952,15930,15930
2328,SEQ_A345B06DD9AA,9391.44,5.22,-0.8321,53.24,0.0617,9970,10470
2329,SEQ_7C086D962507,12981.29,4.78,-0.1398,39.49,0.1356,29910,29910
2330,SEQ_5970B26A7222,10377.41,4.96,-0.0505,23.45,0.1474,27390,27390
2331,SEQ_60C293903050,10385.43,4.5,-0.0095,31.81,0.1474,32430,32430
2332,SEQ_159684BF2544,10117.16,4.33,0.0642,26.39,0.1263,24410,24410
2333,SEQ_259DF549436A,10529.62,4.7,0.0643,35.54,0.1224,20400,20400
2334,SEQ_E24C45DBB9DC,10108.05,4.5,-0.1239,37.31,0.1522,27390,27390
2336,SEQ_E74695AA2DDF,3507.94,11.33,-0.5906,91.16,0.0938,1490,1615
2337,SEQ_CA50655242E2,5213.91,8.26,-0.5553,21.5,0.0851,2980,3355
2338,SEQ_763E0AB9BD56,3782.31,8.27,-0.2794,33.1,0.1471,8480,8855
2339,SEQ_1296C05FA5FC,2048.39,5.18,-0.18,22.69,0.0,0,125
2340,SEQ_E0FE6C275712,6305.08,7.45,-0.8273,37.41,0.1455,15470,15845
2344,SEQ_496B17143498,3891.58,9.18,-0.097,55.6,0.1515,9970,10345
2345,SEQ_74CFA9D0C71F,3781.41,8.66,0.1333,48.12,0.1515,9970,10345
2346,SEQ_336F8F190F33,6447.45,8.61,0.039,36.03,0.1356,9970,10345
2347,SEQ_73C634364DCF,2378.72,4.05,0.4417,33.02,0.0417,5500,5875
2348,SEQ_E416D789DD17,7072.74,5.18,-0.719,34.68,0.127,15470,15845
2349,SEQ_C7026D25EBC9,7130.78,4.89,-0.8032,34.83,0.127,15470,15845
2351,SEQ_D7BE338F5190,2941.39,7.75,0.1414,34.46,0.1034,2980,3355
2352,SEQ_8E1AC4744898,2770.21,9.21,-1.1708,35.04,0.0417,5500,5875
2353,SEQ_D7E2182DEF3A,3840.59,9.1,-0.35,9.68,0.0278,0,375
2354,SEQ_F1689E76A313,15579.4,8.91,-0.4394,30.97,0.1056,26930,27305
2355,SEQ_95114C4FEE02,7747.75,8.13,-0.7761,4.4,0.1045,13980,13980
2356,SEQ_40A6A53B7014,7888.07,9.57,-0.7594,4.25,0.058,6990,6990
2357,SEQ_36FCF8B9D0BC,7864.9,9.26,-0.7261,-0.17,0.087,9970,9970
2358,SEQ_18365E887B7F,4969.45,9.7,-0.2771,18.68,0.1042,8480,8605
2359,SEQ_E2DA1C6990F4,13144.47,9.39,-0.4692,32.75,0.0833,19940,20065
2360,SEQ_E43D51ABAE5E,12748.18,5.21,-0.1205,24.6,0.1368,32430,32555
2361,SEQ_5FC37F5DD30A,13452.66,8.62,-0.4548,31.91,0.129,28420,28545
2362,SEQ_E9F8984F94DE,12570.98,7.96,-0.0393,27.45,0.1282,25440,25565
2363,SEQ_E78D5A1F49FA,13652.16,5.52,-0.1157,37.82,0.1181,22920,23045
2364,SEQ_876601D889FC,13563.0,8.39,-0.3128,29.22,0.12,29910,30160
