protein_row_id,structure_unique_sequence_id,foldseek_status,foldseek_target,foldseek_evalue,foldseek_bits,foldseek_alntmscore,foldseek_qtmscore,foldseek_ttmscore,foldseek_lddt,foldseek_prob,foldseek_fident,foldseek_alnlen,foldseek_qcov,foldseek_tcov,foldseek_avg_tm,foldseek_confidence
909,SEQ_F06695D7D456,hit,1kal-assembly1_A,1.021e-05,239.0,1.0,1.0,1.0,1.0,1.0,1.0,29.0,1.0,1.0,1.0,high
910,SEQ_10923F2BF273,hit,1kal-assembly1_A,1.021e-05,239.0,1.0,1.0,1.0,1.0,1.0,1.0,29.0,1.0,1.0,1.0,high
911,SEQ_597385F01950,hit,1kal-assembly1_A,1.021e-05,239.0,1.0,1.0,1.0,1.0,1.0,1.0,29.0,1.0,1.0,1.0,high
912,SEQ_525CDDF6D415,no_hit,,,,,,,,,,,,,,no_hit
913,SEQ_19B8BB664297,no_hit,,,,,,,,,,,,,,no_hit
914,SEQ_36C421D56A25,no_hit,,,,,,,,,,,,,,no_hit
915,SEQ_E86C90A78670,hit,7rij-assembly1_A,0.0002184,175.0,0.9045,0.8555,0.8795,0.8672,1.0,0.862,29.0,0.935,0.967,0.8675,high
917,SEQ_24FE29A6CEED,hit,1yp8-assembly1_A,0.01323,98.0,0.7818,0.6957,0.6957,0.7168,0.999,0.892,28.0,0.848,0.848,0.6957,medium
918,SEQ_4F3D60AE9807,hit,1yp8-assembly1_A,0.003275,111.0,0.792,0.7017,0.7017,0.7274,1.0,0.964,28.0,0.848,0.848,0.7017,medium
919,SEQ_F64FF58187AF,hit,1yp8-assembly1_A,3.316e-06,259.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,1.0,1.0,1.0,high
920,SEQ_D90EE2238EA6,hit,1yp8-assembly1_A,0.009371,103.0,0.7784,0.6937,0.6937,0.7204,1.0,0.857,28.0,0.848,0.848,0.6937,medium
921,SEQ_A25CA8BD6E3A,hit,6dhr-assembly1_A,0.01107,104.0,0.8011,0.7247,0.8011,0.7411,1.0,0.6,30.0,0.909,0.966,0.7629,medium
922,SEQ_449717301639,hit,7rij-assembly1_A,0.0002516,174.0,0.9047,0.8556,0.8796,0.8719,1.0,0.793,29.0,0.935,0.967,0.8676,high
923,SEQ_2F0C9F0704A4,hit,7rij-assembly1_A,0.0003112,172.0,0.9068,0.8574,0.8816,0.8693,1.0,0.793,29.0,0.935,0.967,0.8695,high
924,SEQ_18A04B000434,hit,7rij-assembly1_A,0.0005882,164.0,0.9094,0.8596,0.8839,0.8698,1.0,0.758,29.0,0.935,0.967,0.87175,high
925,SEQ_8808E831E49D,hit,2knm-assembly1_A,0.0004286,161.0,0.8371,0.7964,0.8165,0.8403,1.0,0.862,29.0,0.935,0.967,0.80645,high
926,SEQ_05CA21C1FE9B,hit,7rij-assembly1_A,0.0007381,164.0,0.9137,0.8633,0.888,0.8739,1.0,0.689,29.0,0.935,0.967,0.87565,high
927,SEQ_1FEEBD684FA8,hit,2kux-assembly1_A,1.19e-05,242.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,1.0,1.0,high
928,SEQ_F026D64D367D,hit,2n6r-assembly1_A,3.137e-17,703.0,1.0,1.0,1.0,1.0,1.0,1.0,76.0,1.0,1.0,1.0,high
929,SEQ_55167A87DA52,hit,2n86-assembly1_A,9.225e-12,485.0,1.0,1.0,1.0,1.0,1.0,1.0,59.0,1.0,1.0,1.0,high
930,SEQ_7F33F9CC1FFD,hit,7rn3-assembly1_A,0.001111,148.0,0.8725,0.8059,0.8274,0.84,1.0,0.714,28.0,0.903,0.933,0.81665,high
931,SEQ_50DF40471E58,hit,7rij-assembly1_A,0.001079,152.0,0.8927,0.8445,0.8681,0.8611,1.0,0.689,29.0,0.935,0.967,0.8563,high
932,SEQ_ED9B929BA9B5,hit,7rij-assembly1_A,0.0121,128.0,0.8916,0.8916,0.8427,0.9077,1.0,0.633,30.0,1.0,1.0,0.86715,high
933,SEQ_142C11D0379F,hit,1ha9-assembly1_A,8.443e-07,280.0,1.0,1.0,1.0,1.0,1.0,1.0,34.0,1.0,1.0,1.0,high
934,SEQ_6D79EB700082,hit,2po8-assembly1_A,6.244e-06,262.0,1.0,1.0,1.0,1.0,1.0,1.0,34.0,1.0,1.0,1.0,high
935,SEQ_B8F6FA43BF0A,hit,5wow-assembly1_A,4.933e-09,347.0,1.0,1.0,1.0,1.0,1.0,1.0,39.0,1.0,1.0,1.0,high
936,SEQ_EA873B42A3D5,hit,2n8b-assembly1_A,1.119e-08,297.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,1.0,1.0,1.0,high
937,SEQ_7C81A0AD22D6,no_hit,,,,,,,,,,,,,,no_hit
938,SEQ_C24BF3D91573,hit,2n8b-assembly1_A,1.119e-08,297.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,1.0,1.0,1.0,high
939,SEQ_B11D81F62F55,no_hit,,,,,,,,,,,,,,no_hit
942,SEQ_56C0FC0CF1FA,hit,1ktx-assembly1_A,1.631e-07,288.0,1.0,1.0,1.0,1.0,1.0,1.0,37.0,1.0,1.0,1.0,high
944,SEQ_FFB88A84DFF0,hit,7rij-assembly1_A,0.0006115,166.0,0.9222,0.8706,0.8958,0.8829,1.0,0.724,29.0,0.935,0.967,0.8832,high
945,SEQ_26BDCEC13616,hit,7rn3-assembly1_A,0.02419,110.0,0.8256,0.8046,0.8046,0.8275,1.0,0.62,29.0,0.933,0.967,0.8046,high
946,SEQ_65A2CDEFB091,hit,2kcg-assembly1_A,0.0008252,154.0,0.8625,0.8195,0.8406,0.8408,1.0,0.896,29.0,0.935,0.967,0.83005,high
947,SEQ_B4ACEE14068A,hit,7rij-assembly1_A,0.0005204,169.0,0.9147,0.8642,0.8889,0.8772,1.0,0.758,29.0,0.935,0.967,0.87655,high
948,SEQ_2B6DC3C0E22D,hit,7rmq-assembly1_A,0.0008488,161.0,0.8923,0.845,0.8682,0.8779,1.0,0.896,29.0,0.935,0.967,0.8566,high
949,SEQ_6F1FE86EDFD3,hit,7rij-assembly1_A,0.001144,157.0,0.9108,0.8609,0.8853,0.8741,1.0,0.655,29.0,0.935,0.967,0.8731,high
950,SEQ_55E9D4DB465F,hit,7rij-assembly1_A,0.001625,154.0,0.9191,0.8681,0.8931,0.8805,1.0,0.586,29.0,0.935,0.967,0.8806,high
951,SEQ_C406ED394C6E,hit,7rn3-assembly1_A,0.0009649,154.0,0.8575,0.8152,0.8361,0.8569,1.0,0.655,29.0,0.935,0.967,0.82565,high
952,SEQ_324076BF5F6C,hit,2eri-assembly1_A,1.594e-05,240.0,1.0,1.0,1.0,1.0,1.0,1.0,31.0,1.0,1.0,1.0,high
953,SEQ_7010F9153567,hit,7s55-assembly1_A,0.0005025,165.0,0.9,0.9,0.9,0.8956,1.0,0.838,31.0,1.0,1.0,0.9,high
954,SEQ_7436600B6022,hit,7rij-assembly1_A,0.0003184,175.0,0.9032,0.9032,0.9032,0.9107,1.0,0.733,30.0,1.0,1.0,0.9032,high
958,SEQ_794223A2B993,hit,4lxo-assembly2_B,6.435e-17,521.0,0.485,0.4096,0.485,0.7483,1.0,0.46,213.0,0.973,0.978,0.4473,low
959,SEQ_2C6C49A14E11,hit,4lxo-assembly2_B,5.725e-17,514.0,0.4814,0.4091,0.4814,0.7109,1.0,0.467,214.0,0.982,0.989,0.44525,low
960,SEQ_3E5D62EBFB21,hit,6xay-assembly2_B,1.425e-12,619.0,0.9911,0.9911,0.3371,0.9754,1.0,1.0,91.0,1.0,0.338,0.6641,medium
962,SEQ_5C924820FF58,hit,4ov6-assembly2_G,2.794e-17,823.0,1.0,1.0,1.0,1.0,1.0,1.0,96.0,1.0,1.0,1.0,high
963,SEQ_E521662B6EBA,hit,9cqi-assembly1_B,8.441e-13,526.0,0.8373,0.8154,0.7936,0.8165,1.0,0.76,100.0,0.942,0.943,0.8045,high
964,SEQ_8BCAFB232D50,hit,2kjf-assembly1_A,1.517e-07,338.0,1.0,1.0,1.0,1.0,1.0,1.0,60.0,1.0,1.0,1.0,high
966,SEQ_365E2A5E280E,hit,2n8h-assembly1_A,4.977e-06,267.0,1.0,1.0,1.0,1.0,1.0,1.0,35.0,1.0,1.0,1.0,high
968,SEQ_8D4A5578EA75,hit,2n6n-assembly1_A,2.03e-05,236.0,1.0,1.0,1.0,1.0,1.0,1.0,32.0,1.0,1.0,1.0,high
969,SEQ_7EC96039252E,hit,2kgu-assembly1_A,3.528e-07,307.0,1.0,1.0,1.0,1.0,1.0,1.0,35.0,1.0,1.0,1.0,high
970,SEQ_0C036CB389BE,hit,1nkl-assembly1_A,1.937e-12,598.0,1.0,1.0,1.0,1.0,1.0,1.0,78.0,1.0,1.0,1.0,high
976,SEQ_8260D80B9396,hit,7rih-assembly1_B-2,0.0004802,169.0,0.8933,0.8933,0.8687,0.935,1.0,0.689,29.0,1.0,0.967,0.881,high
977,SEQ_2ECA78293824,hit,7rih-assembly1_B-2,0.0004802,171.0,0.9017,0.9017,0.8766,0.9407,1.0,0.689,29.0,1.0,0.967,0.88915,high
978,SEQ_E9D3D15ACA77,hit,2knj-assembly1_A,4.797e-16,691.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0,1.0,1.0,1.0,high
980,SEQ_DC1A487EAFEC,hit,5hdo-assembly4_D,3.442e-19,777.0,0.9042,0.8765,0.9042,0.8642,1.0,0.715,130.0,1.0,1.0,0.89035,high
981,SEQ_18E948EDE2E7,hit,8zoy-assembly1_B,3.05e-18,805.0,0.956,0.956,0.956,0.9297,1.0,0.747,119.0,0.992,1.0,0.956,high
982,SEQ_B1C6BECF552E,hit,6n4y-assembly1_F,7.059e-18,768.0,0.9273,0.9273,0.9127,0.8933,1.0,0.739,123.0,1.0,1.0,0.92,high
984,SEQ_CB46200C6323,no_hit,,,,,,,,,,,,,,no_hit
985,SEQ_C2E0C4F9C2C1,hit,2fcg-assembly1_F,0.01272,123.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,1.0,1.0,1.0,high
986,SEQ_30DF2C3FFAB1,hit,2mt8-assembly1_A,6.786e-08,321.0,1.0,1.0,1.0,1.0,1.0,1.0,39.0,1.0,1.0,1.0,high
987,SEQ_371E806410FD,hit,4u32-assembly1_X,1.702e-10,455.0,1.0,1.0,1.0,1.0,1.0,1.0,54.0,1.0,1.0,1.0,high
988,SEQ_71AAD7C6F887,hit,4u32-assembly1_X,7.895e-08,291.0,0.8786,0.835,0.8786,0.8276,1.0,0.962,54.0,0.93,1.0,0.8568,high
989,SEQ_5BA26E00C8EC,no_hit,,,,,,,,,,,,,,no_hit
990,SEQ_9BEC3C4E00D3,hit,5k57-assembly1_A,7.237,32.0,0.6511,0.5174,0.2919,0.5294,0.106,0.228,35.0,0.714,0.357,0.40465,low
991,SEQ_5A6E4264C1BF,no_hit,,,,,,,,,,,,,,no_hit
992,SEQ_45438D710149,no_hit,,,,,,,,,,,,,,no_hit
993,SEQ_355FA5832D4E,no_hit,,,,,,,,,,,,,,no_hit
994,SEQ_BFB1CDD5165B,no_hit,,,,,,,,,,,,,,no_hit
995,SEQ_EF727C48ED39,hit,2ody-assembly2_F,1.758e-07,310.0,0.9789,0.8163,0.4211,0.9162,1.0,0.592,54.0,0.831,0.425,0.6187,medium
997,SEQ_AA8FEB758F43,hit,4n6o-assembly1_B,4.073e-08,331.0,0.8163,0.8163,0.7896,0.8227,1.0,0.419,112.0,0.982,0.939,0.80295,high
998,SEQ_0B6502C55938,no_hit,,,,,,,,,,,,,,no_hit
999,SEQ_E80E23EB11F6,hit,2lmz-assembly1_A,2.683e-08,336.0,1.0,1.0,1.0,1.0,1.0,1.0,42.0,1.0,1.0,1.0,high
1001,SEQ_5F3F47ED8B0D,hit,1kqi-assembly1_A,1.958e-07,295.0,1.0,1.0,1.0,1.0,1.0,1.0,38.0,1.0,1.0,1.0,high
1002,SEQ_AA84379DEF53,hit,1y29-assembly1_A,2.918e-05,226.0,1.0,1.0,1.0,1.0,1.0,1.0,28.0,1.0,1.0,1.0,high
1004,SEQ_2C4CD2219498,hit,1nb1-assembly1_A,0.6276,66.0,0.7753,0.6392,0.6392,0.6655,0.887,0.761,21.0,0.724,0.724,0.6392,medium
1005,SEQ_99EA533901AF,hit,6dhr-assembly1_A,1.428e-05,244.0,1.0,1.0,1.0,1.0,1.0,1.0,29.0,1.0,1.0,1.0,high
1006,SEQ_09414423515B,hit,2gj0-assembly1_A,6.996e-06,248.0,1.0,1.0,1.0,1.0,1.0,1.0,31.0,1.0,1.0,1.0,high
1007,SEQ_9C27B5B8EAAA,hit,1y62-assembly2_B,1.724e-10,439.0,1.0,1.0,1.0,1.0,1.0,1.0,56.0,1.0,1.0,1.0,high
1008,SEQ_9E2EA2DCF6BF,hit,2mf3-assembly1_A,1.211e-08,358.0,1.0,1.0,1.0,1.0,1.0,1.0,47.0,1.0,1.0,1.0,high
1010,SEQ_328F7D8B82FA,hit,2ri7-assembly1_A,5.129e-34,1333.0,1.0,1.0,1.0,1.0,1.0,1.0,168.0,1.0,1.0,1.0,high
1011,SEQ_81A863A45F70,hit,4gux-assembly3_F,0.000137,193.0,0.9163,0.8892,0.7936,0.9194,1.0,0.862,29.0,0.967,0.853,0.8414,high
1012,SEQ_0528C131F6B6,hit,2knm-assembly1_A,0.0004975,164.0,0.8572,0.8572,0.8572,0.8892,1.0,0.633,30.0,1.0,1.0,0.8572,high
1013,SEQ_11268CAC87A9,hit,2knm-assembly1_A,0.0004975,163.0,0.854,0.854,0.854,0.8901,1.0,0.633,30.0,1.0,1.0,0.854,high
1014,SEQ_8C81815FA67F,hit,7rij-assembly1_A,0.0006453,169.0,0.9238,0.9238,0.9238,0.9239,1.0,0.633,30.0,1.0,1.0,0.9238,high
1015,SEQ_C5FFF004AF6B,hit,1oav-assembly1_A,1.002e-09,387.0,1.0,1.0,1.0,1.0,1.0,1.0,48.0,1.0,1.0,1.0,high
1016,SEQ_894AB3082C69,hit,2mp8-assembly1_A,1.077e-05,259.0,0.8624,0.6535,0.8506,0.7488,1.0,0.952,63.0,0.733,0.984,0.75205,medium
1018,SEQ_4FC37D4DAD4A,hit,1jc6-assembly1_A,1.143e-13,532.0,1.0,1.0,1.0,1.0,1.0,1.0,65.0,1.0,1.0,1.0,high
1019,SEQ_6AD5BB3AABA9,hit,1tfx-assembly2_D,3.945e-10,416.0,0.9712,0.9712,0.9712,0.9615,1.0,0.931,58.0,1.0,1.0,0.9712,high
1020,SEQ_AA97FB86CB51,hit,1tfx-assembly2_D,5.257e-10,407.0,0.9711,0.9711,0.9711,0.9613,1.0,0.913,58.0,1.0,1.0,0.9711,high
1021,SEQ_FA99C034C9DB,hit,1tfx-assembly2_D,5.975e-10,405.0,0.9707,0.9707,0.9707,0.9608,1.0,0.896,58.0,1.0,1.0,0.9707,high
1022,SEQ_5DD86C625D8F,hit,1adz-assembly1_A,1.17e-15,613.0,1.0,1.0,1.0,1.0,1.0,1.0,71.0,1.0,1.0,1.0,high
1023,SEQ_F9AA705E1AF3,hit,1tfx-assembly2_D,1.77e-05,167.0,0.6327,0.6327,0.572,0.7004,1.0,0.779,59.0,1.0,1.0,0.60235,medium
1024,SEQ_E19EADFE1E89,hit,6har-assembly1_E,7.814e-07,296.0,0.9766,0.9247,0.9414,0.9479,1.0,0.461,52.0,0.945,0.963,0.93305,high
1026,SEQ_5F0A81E81C74,hit,2mwt-assembly1_A,0.0004375,164.0,1.0,1.0,1.0,1.0,1.0,1.0,34.0,1.0,1.0,1.0,high
1029,SEQ_1646B0020600,hit,1jkz-assembly1_A,5.676e-09,388.0,1.0,1.0,1.0,1.0,1.0,1.0,46.0,1.0,1.0,1.0,high
1030,SEQ_22EB9D474931,hit,6nom-assembly1_A,6.196e-11,417.0,1.0,1.0,1.0,1.0,1.0,1.0,47.0,1.0,1.0,1.0,high
1031,SEQ_CE6C600E21C4,hit,4gn5-assembly1_A,1.326e-20,930.0,1.0,1.0,1.0,1.0,1.0,1.0,113.0,1.0,1.0,1.0,high
1032,SEQ_A30EC6088E35,hit,2hlg-assembly1_A,2.184e-07,315.0,1.0,1.0,1.0,1.0,1.0,1.0,39.0,1.0,1.0,1.0,high
1035,SEQ_EE6A840F3BBB,hit,1w7z-assembly2_G,0.005179,142.0,0.9247,0.9247,0.7337,0.9726,1.0,0.956,23.0,1.0,0.767,0.8292,high
1036,SEQ_D2DD1FF4FE6C,hit,1hp3-assembly1_A,4.744e-08,277.0,1.0,1.0,1.0,1.0,1.0,1.0,32.0,1.0,1.0,1.0,high
1037,SEQ_14A4F97209AD,hit,1g9p-assembly1_A,9.597e-11,347.0,1.0,1.0,1.0,1.0,1.0,1.0,45.0,1.0,1.0,1.0,high
1038,SEQ_9222FD522BB8,hit,3tes-assembly4_D,1.079e-11,549.0,0.9669,0.9458,0.8969,0.9252,1.0,0.804,87.0,0.978,0.926,0.92135,high
1039,SEQ_D9874D90FA34,hit,3tes-assembly4_D,3.511e-12,574.0,0.9616,0.9616,0.922,0.9352,1.0,0.755,90.0,1.0,0.957,0.9418,high
1040,SEQ_1396723090D7,hit,2eti-assembly1_A,2.759e-05,228.0,1.0,1.0,1.0,1.0,1.0,1.0,28.0,1.0,1.0,1.0,high
1042,SEQ_50BF2BC7C333,hit,5l2h-assembly3_C,2.44e-11,497.0,0.9141,0.9141,0.905,0.8682,1.0,0.659,97.0,1.0,0.969,0.90955,high
1043,SEQ_D8D391DD2EE6,hit,3tes-assembly4_D,2.889e-12,579.0,0.9669,0.9669,0.9169,0.9321,1.0,0.808,89.0,1.0,0.947,0.9419,high
1044,SEQ_DF75A7B9C8C4,hit,7t87-assembly1_C,6.105e-13,602.0,0.9686,0.9686,0.9183,0.9259,1.0,0.853,89.0,1.0,0.947,0.94345,high
1045,SEQ_ADCB2827DDCB,hit,5l2h-assembly3_C,3.01e-15,705.0,0.9831,0.9831,0.9531,0.9557,1.0,0.989,94.0,1.0,0.969,0.9681,high
1046,SEQ_302FAB1510D0,hit,3tes-assembly4_D,3.149e-14,668.0,0.9677,0.9677,0.9377,0.9417,1.0,0.945,91.0,1.0,0.968,0.9527,high
1047,SEQ_642468344D36,hit,3tes-assembly4_D,1.861e-13,631.0,0.9699,0.9699,0.9197,0.9369,1.0,0.955,89.0,1.0,0.947,0.9448,high
1048,SEQ_7BB5E2F8C66C,hit,4lpt-assembly2_B,1.742e-12,533.0,0.8998,0.8998,0.8738,0.8153,1.0,0.957,95.0,1.0,0.959,0.8868,high
1049,SEQ_621625CE9EDA,hit,5l2h-assembly3_C,1.331e-12,576.0,0.9436,0.9436,0.9248,0.8984,1.0,0.884,95.0,1.0,0.969,0.9342,high
1050,SEQ_B258BDF1587E,hit,5l2h-assembly3_C,6.612e-14,614.0,0.9458,0.9458,0.927,0.9065,1.0,0.873,95.0,1.0,0.969,0.9364,high
1051,SEQ_63C3DB46F8DC,hit,5l2h-assembly3_C,4.477e-15,695.0,0.9791,0.9791,0.9494,0.9613,1.0,0.925,94.0,1.0,0.969,0.96425,high
1052,SEQ_147A3EDD6252,hit,5l2h-assembly3_C,8.996e-15,694.0,0.9869,0.9869,0.9568,0.9685,1.0,0.946,94.0,1.0,0.969,0.97185,high
1053,SEQ_62BF20D37FD9,hit,5l2h-assembly3_C,9.257e-15,693.0,0.9875,0.9875,0.9573,0.9679,1.0,0.957,94.0,1.0,0.969,0.9724,high
1054,SEQ_2D8090C48D4F,hit,5l2h-assembly3_C,6.746e-14,641.0,0.9684,0.9684,0.9392,0.94,1.0,0.882,94.0,1.0,0.969,0.9538,high
1055,SEQ_C9C8EBBA0CB9,hit,4m6a-assembly1_A,7.587e-15,701.0,1.0,1.0,1.0,1.0,1.0,1.0,87.0,1.0,1.0,1.0,high
1056,SEQ_766516CD7575,hit,4lpt-assembly3_C,2.007e-17,831.0,1.0,1.0,1.0,1.0,1.0,1.0,97.0,1.0,1.0,1.0,high
1057,SEQ_0A7B0062A333,hit,5l2h-assembly3_C,9.817e-14,641.0,0.9656,0.9656,0.9366,0.9428,1.0,0.904,94.0,1.0,0.969,0.9511,high
1058,SEQ_6DBB0441690B,hit,5l2h-assembly3_C,4.327e-14,654.0,0.9739,0.9739,0.9445,0.9471,1.0,0.893,94.0,1.0,0.969,0.9592,high
1059,SEQ_05A12620E152,hit,5l2h-assembly3_C,1.513e-12,587.0,0.9604,0.9604,0.9218,0.9312,1.0,0.776,94.0,1.0,0.969,0.9411,high
1060,SEQ_CBBE40A4EDEC,hit,7t87-assembly1_C,2.233e-11,505.0,0.9173,0.9173,0.8892,0.8563,1.0,0.835,91.0,1.0,0.947,0.90325,high
1061,SEQ_CE01086BA656,hit,5l2h-assembly3_C,3.671e-10,435.0,0.8704,0.8704,0.8279,0.8095,1.0,0.797,94.0,1.0,0.969,0.84915,high
1062,SEQ_4EE73C8CDB28,hit,5l2h-assembly3_C,3.512e-12,547.0,0.9305,0.9305,0.8746,0.8869,1.0,0.812,96.0,1.0,0.969,0.90255,high
1063,SEQ_2DB5970FEE45,hit,5l2h-assembly3_C,6.759e-12,550.0,0.9369,0.9369,0.9275,0.9157,1.0,0.76,96.0,1.0,0.969,0.9322,high
1064,SEQ_1A00EBB24808,hit,5l2h-assembly3_C,7.699e-12,542.0,0.9319,0.9319,0.9226,0.905,1.0,0.77,96.0,1.0,0.969,0.92725,high
1065,SEQ_55377044C95C,hit,5l2h-assembly3_C,5.616e-12,554.0,0.936,0.936,0.9266,0.9104,1.0,0.75,96.0,1.0,0.969,0.9313,high
1066,SEQ_2D41A2DE714B,hit,5l2h-assembly3_C,1.613e-11,541.0,0.9323,0.9323,0.9043,0.9055,1.0,0.791,96.0,1.0,0.969,0.9183,high
1067,SEQ_A513D1E952FE,hit,5l2h-assembly3_C,1.356e-12,585.0,0.955,0.955,0.9262,0.9311,1.0,0.768,95.0,1.0,0.969,0.9406,high
1068,SEQ_B81EE1FF072C,hit,5l2h-assembly3_C,6.303e-11,484.0,0.9002,0.9002,0.8733,0.8657,1.0,0.778,95.0,1.0,0.969,0.88675,high
1069,SEQ_EA42F07C6675,hit,5l2h-assembly3_C,1.223e-11,535.0,0.9306,0.9306,0.8746,0.8973,1.0,0.791,96.0,1.0,0.969,0.9026,high
1070,SEQ_8A4D6F8FF024,hit,5l2h-assembly3_C,4.752e-12,547.0,0.918,0.918,0.872,0.8826,1.0,0.781,96.0,1.0,0.969,0.895,high
1071,SEQ_B7A1493D1CA4,hit,5l2h-assembly3_C,4.991e-12,544.0,0.9247,0.9247,0.8694,0.8806,1.0,0.802,96.0,1.0,0.969,0.89705,high
1072,SEQ_3A97B50A9E74,hit,5l2h-assembly3_C,4.891e-12,542.0,0.9178,0.9178,0.8719,0.8825,1.0,0.791,96.0,1.0,0.969,0.89485,high
1073,SEQ_33E33F379F53,hit,5l2h-assembly3_C,1.062e-11,542.0,0.9353,0.9353,0.9166,0.9085,1.0,0.75,96.0,1.0,0.969,0.92595,high
1074,SEQ_79DE70239553,hit,4lpt-assembly2_B,1.029e-10,483.0,0.9209,0.9209,0.8759,0.8532,1.0,0.76,96.0,1.0,0.959,0.8984,high
1075,SEQ_BFE1F953FE95,hit,5l2h-assembly3_C,5.316e-12,552.0,0.9386,0.9386,0.9105,0.9035,1.0,0.778,95.0,1.0,0.969,0.92455,high
1076,SEQ_55DD96BD9346,hit,5l2h-assembly3_C,8.095e-13,575.0,0.9297,0.9297,0.9204,0.9004,1.0,0.77,96.0,1.0,0.969,0.92505,high
1077,SEQ_3729708EBF1F,hit,5l2h-assembly3_C,7.739e-10,410.0,0.8388,0.8388,0.8225,0.8059,1.0,0.783,97.0,1.0,0.969,0.83065,high
1078,SEQ_85325B5AC492,hit,5l2h-assembly3_C,1.008e-10,444.0,0.8535,0.8535,0.8201,0.7996,1.0,0.8,95.0,1.0,0.969,0.8368,medium
1079,SEQ_43C49A2B13D1,hit,3tes-assembly4_D,4.918e-12,570.0,0.954,0.954,0.9051,0.9257,1.0,0.808,89.0,1.0,0.947,0.92955,high
1080,SEQ_7316C0406339,hit,3tes-assembly4_D,9.418e-12,559.0,0.954,0.954,0.9051,0.9225,1.0,0.808,89.0,1.0,0.947,0.92955,high
1081,SEQ_52716F2FAEEC,hit,3tes-assembly4_D,9.077e-12,563.0,0.9539,0.9539,0.905,0.9261,1.0,0.82,89.0,1.0,0.947,0.92945,high
1082,SEQ_74319C711554,hit,3tes-assembly4_D,4.061e-12,577.0,0.9711,0.9711,0.9207,0.9298,1.0,0.797,89.0,1.0,0.947,0.9459,high
1083,SEQ_464C1F9F1210,hit,3tes-assembly4_D,2.284e-12,582.0,0.9684,0.9684,0.9183,0.9289,1.0,0.808,89.0,1.0,0.947,0.94335,high
1084,SEQ_EE12A7C4C03E,hit,7t87-assembly1_C,1.66e-12,589.0,0.9718,0.9718,0.9212,0.9301,1.0,0.865,89.0,1.0,0.947,0.9465,high
1085,SEQ_DCD911381F84,hit,7t87-assembly1_C,1.939e-12,569.0,0.9495,0.9495,0.9199,0.9132,1.0,0.857,91.0,1.0,0.947,0.9347,high
1086,SEQ_1BFF1C273554,hit,3tes-assembly4_D,1.415e-12,578.0,0.9422,0.9422,0.913,0.9213,1.0,0.802,91.0,1.0,0.947,0.9276,high
1087,SEQ_52D5D152BFF5,hit,3tes-assembly4_D,5.144e-12,567.0,0.9606,0.9606,0.9111,0.9261,1.0,0.808,89.0,1.0,0.947,0.93585,high
1088,SEQ_EEAA34738F23,hit,7t87-assembly1_C,1.207e-11,556.0,0.9626,0.9626,0.9127,0.9289,1.0,0.853,89.0,1.0,0.947,0.93765,high
1089,SEQ_1BDCC06F8537,hit,7t87-assembly1_C,3.936e-12,571.0,0.962,0.962,0.9122,0.9256,1.0,0.853,89.0,1.0,0.947,0.9371,high
1090,SEQ_B64F18BA2482,hit,7t87-assembly1_C,3.11e-12,574.0,0.962,0.962,0.9121,0.9256,1.0,0.865,89.0,1.0,0.947,0.93705,high
1091,SEQ_E800024E95B7,hit,3tes-assembly4_D,8.627e-12,566.0,0.9648,0.9648,0.9149,0.9395,1.0,0.82,89.0,1.0,0.947,0.93985,high
1092,SEQ_6401B7529C24,hit,3tes-assembly4_D,7.083e-12,563.0,0.9584,0.9584,0.9092,0.9262,1.0,0.82,89.0,1.0,0.947,0.9338,high
1093,SEQ_DB43FDC07B11,hit,3tes-assembly4_D,5.693e-12,569.0,0.9608,0.9608,0.9114,0.9326,1.0,0.82,89.0,1.0,0.947,0.9361,high
1096,SEQ_E3682B5C5EA5,hit,3tes-assembly4_D,9.085e-12,563.0,0.967,0.967,0.9169,0.9301,1.0,0.764,89.0,1.0,0.947,0.94195,high
1097,SEQ_DB22CB7A7D51,hit,3tes-assembly4_D,4.196e-12,574.0,0.9677,0.9677,0.9175,0.9327,1.0,0.775,89.0,1.0,0.947,0.9426,high
1098,SEQ_16718319BF37,hit,7t87-assembly1_C,1.229e-12,595.0,0.976,0.976,0.9251,0.9406,1.0,0.876,89.0,1.0,0.947,0.95055,high
1099,SEQ_F04D396B988C,hit,3tes-assembly4_D,8.506e-12,565.0,0.9703,0.9703,0.92,0.9474,1.0,0.797,89.0,1.0,0.947,0.94515,high
1100,SEQ_5A8FB44BF8B4,hit,7t87-assembly1_C,5.594e-12,568.0,0.9677,0.9677,0.9174,0.9293,1.0,0.842,89.0,1.0,0.947,0.94255,high
1101,SEQ_CD372F3B760D,hit,3tes-assembly4_D,1.664e-13,633.0,0.9694,0.9694,0.9193,0.9351,1.0,0.943,89.0,1.0,0.947,0.94435,high
1102,SEQ_3090A28E0EFD,hit,5l2h-assembly3_C,2.623e-12,557.0,0.9279,0.9279,0.9279,0.8994,1.0,0.783,97.0,1.0,0.969,0.9279,high
