protein_row_id,structure_unique_sequence_id,EcoliExpr_screen_input_id,EcoliExpr_screen_row_index,EcoliExpr_screen_track,EcoliExpr_soluprot_score,EcoliExpr_netsolp_solubility,EcoliExpr_netsolp_usability,EcoliExpr_rp3net_score,EcoliExpr_ensemble_score,EcoliExpr_engineering_required,EcoliExpr_out_of_domain,EcoliExpr_recommended_ecoli_route,EcoliExpr_candidate_bucket,EcoliExpr_screening_note,EcoliExpr_track_reason,EcoliExpr_score_components_available,EcoliExpr_priority_rank_within_track,EcoliExpr_priority_rank_within_scaffold,EcoliExpr_ensemble_score_weight_sum,EcoliExpr_netsolp_tool_score,EcoliExpr_confidence_score_0_100,EcoliExpr_confidence_tier,EcoliExpr_tool_score_spread
684,SEQ_4C833575B6E3,SCR1308_SEQ_4C833575B6E3,1308,Track C,0.8448,0.6257,0.2591,0.0173547677695751,0.5463,False,True,manual redesign required,out_of_domain,Out-of-domain for generic E. coli solubility models; prefer precursor/construct-level redesign.,cyclotide_or_ptm_dependent_or_extreme_short,3,,140,1.0,0.5129,52,Low,0.8274
685,SEQ_D769EC4004EC,SCR0226_SEQ_D769EC4004EC,226,Track C,0.8118,0.6315,0.261,0.0161639172583818,0.5409,False,True,manual redesign required,out_of_domain,Out-of-domain for generic E. coli solubility models; prefer precursor/construct-level redesign. Annotated disulfide bonds present.,cyclotide_or_ptm_dependent_or_extreme_short,3,,156,1.0,0.5175,53,Low,0.7956
686,SEQ_C254FD684E49,SCR1309_SEQ_C254FD684E49,1309,Track C,0.8726,0.5843,0.1992,0.0088098011910915,0.5218,False,True,manual redesign required,out_of_domain,Out-of-domain for generic E. coli solubility models; prefer precursor/construct-level redesign.,cyclotide_or_ptm_dependent_or_extreme_short,3,,213,1.0,0.4658,50,Low,0.8638
687,SEQ_A302C9EFAE01,SCR1310_SEQ_A302C9EFAE01,1310,Track C,0.8491,0.5607,0.1918,0.0100991306826472,0.504,False,True,manual redesign required,out_of_domain,Out-of-domain for generic E. coli solubility models; prefer precursor/construct-level redesign.,cyclotide_or_ptm_dependent_or_extreme_short,3,,244,1.0,0.4472,51,Low,0.839
688,SEQ_240717E245BB,SCR1311_SEQ_240717E245BB,1311,Track C,0.7699,0.6651,0.3674,0.1952538043260574,0.5848,False,True,manual redesign required,out_of_domain,Out-of-domain for generic E. coli solubility models; prefer precursor/construct-level redesign.,cyclotide_or_ptm_dependent_or_extreme_short,3,,78,1.0,0.5735,62,Medium,0.5746
689,SEQ_01D36627C958,SCR1312_SEQ_01D36627C958,1312,Track C,0.7122,0.6484,0.3532,0.0271908733993768,0.5432,False,True,manual redesign required,out_of_domain,Out-of-domain for generic E. coli solubility models; prefer precursor/construct-level redesign.,cyclotide_or_ptm_dependent_or_extreme_short,3,,151,1.0,0.5576,57,Medium,0.685
691,SEQ_CD0309F2B2E9,SCR1313_SEQ_CD0309F2B2E9,1313,Track C,0.797,0.6231,0.3452,0.0605993084609508,0.5547,False,True,manual redesign required,out_of_domain,Out-of-domain for generic E. coli solubility models; prefer precursor/construct-level redesign.,cyclotide_or_ptm_dependent_or_extreme_short,3,,118,1.0,0.5376,56,Medium,0.7364
692,SEQ_A6122E2D0128,SCR1314_SEQ_A6122E2D0128,1314,Track C,0.7094,0.6312,0.3337,0.0129353431984782,0.5294,False,True,manual redesign required,out_of_domain,Out-of-domain for generic E. coli solubility models; prefer precursor/construct-level redesign.,cyclotide_or_ptm_dependent_or_extreme_short,3,,194,1.0,0.5397,57,Medium,0.6965
694,SEQ_0843E69AC193,SCR1315_SEQ_0843E69AC193,1315,Track C,0.7106,0.6517,0.3291,0.0308607630431652,0.5398,False,True,manual redesign required,out_of_domain,Out-of-domain for generic E. coli solubility models; prefer precursor/construct-level redesign.,cyclotide_or_ptm_dependent_or_extreme_short,3,,161,1.0,0.5524,57,Medium,0.6797
696,SEQ_3B3F46A0FBF2,SCR1316_SEQ_3B3F46A0FBF2,1316,Track C,0.8437,0.6492,0.3341,0.0492794066667556,0.5748,False,True,manual redesign required,out_of_domain,Out-of-domain for generic E. coli solubility models; prefer precursor/construct-level redesign.,cyclotide_or_ptm_dependent_or_extreme_short,3,,87,1.0,0.5522,54,Low,0.7944
700,SEQ_89A1CC96090D,SCR1317_SEQ_89A1CC96090D,1317,Track C,0.7689,0.6487,0.3681,0.2042324244976043,0.5782,False,True,manual redesign required,out_of_domain,Out-of-domain for generic E. coli solubility models; prefer precursor/construct-level redesign.,cyclotide_or_ptm_dependent_or_extreme_short,3,,84,1.0,0.5624,63,Medium,0.5647
701,SEQ_EBAD19AA9AB6,SCR1318_SEQ_EBAD19AA9AB6,1318,Track C,0.8569,0.6449,0.3662,0.1434940844774246,0.592,False,True,manual redesign required,out_of_domain,Out-of-domain for generic E. coli solubility models; prefer precursor/construct-level redesign.,cyclotide_or_ptm_dependent_or_extreme_short,3,,72,1.0,0.5591,58,Medium,0.7134
702,SEQ_9CEE63A14720,SCR1319_SEQ_9CEE63A14720,1319,Track C,0.8469,0.651,0.3621,0.1821021288633346,0.5953,False,True,manual redesign required,out_of_domain,Out-of-domain for generic E. coli solubility models; prefer precursor/construct-level redesign.,cyclotide_or_ptm_dependent_or_extreme_short,3,,66,1.0,0.5621,60,Medium,0.6648
705,SEQ_7839AEF300F8,SCR1320_SEQ_7839AEF300F8,1320,Track C,0.6621,0.6295,0.3154,0.0115563794970512,0.513,False,True,manual redesign required,out_of_domain,Out-of-domain for generic E. coli solubility models; prefer precursor/construct-level redesign.,cyclotide_or_ptm_dependent_or_extreme_short,3,,229,1.0,0.5329,58,Medium,0.6505
706,SEQ_0D790A35FFE4,SCR1321_SEQ_0D790A35FFE4,1321,Track C,0.7018,0.6132,0.3104,0.2248638421297073,0.536,False,True,manual redesign required,out_of_domain,Out-of-domain for generic E. coli solubility models; prefer precursor/construct-level redesign.,cyclotide_or_ptm_dependent_or_extreme_short,3,,173,1.0,0.52,64,Medium,0.4769
710,SEQ_EFEC361AC42A,SCR1322_SEQ_EFEC361AC42A,1322,Track C,0.6448,0.6292,0.3277,0.0192740391939878,0.5118,False,True,manual redesign required,out_of_domain,Out-of-domain for generic E. coli solubility models; prefer precursor/construct-level redesign.,cyclotide_or_ptm_dependent_or_extreme_short,3,,230,1.0,0.5364,58,Medium,0.6255
711,SEQ_8711CE809FA0,SCR1323_SEQ_8711CE809FA0,1323,Track C,0.7032,0.6148,0.3122,0.3330728113651275,0.5482,False,True,manual redesign required,out_of_domain,Out-of-domain for generic E. coli solubility models; prefer precursor/construct-level redesign.,cyclotide_or_ptm_dependent_or_extreme_short,3,,136,1.0,0.5217,68,Medium,0.3701
712,SEQ_7E2DC99AFBE0,SCR1324_SEQ_7E2DC99AFBE0,1324,Track C,0.7005,0.6103,0.322,0.3538643419742584,0.5495,False,True,manual redesign required,out_of_domain,Out-of-domain for generic E. coli solubility models; prefer precursor/construct-level redesign.,cyclotide_or_ptm_dependent_or_extreme_short,3,,131,1.0,0.5216,69,Medium,0.3466
715,SEQ_27C32BF660E5,SCR1325_SEQ_27C32BF660E5,1325,Track C,0.6679,0.6358,0.3234,0.025666294619441,0.5203,False,True,manual redesign required,out_of_domain,Out-of-domain for generic E. coli solubility models; prefer precursor/construct-level redesign.,cyclotide_or_ptm_dependent_or_extreme_short,3,,217,1.0,0.5397,58,Medium,0.6422
716,SEQ_F9B7EA8A373E,SCR1326_SEQ_F9B7EA8A373E,1326,Track C,0.6148,0.6791,0.3362,0.0696687996387481,0.5335,False,True,manual redesign required,out_of_domain,Out-of-domain for generic E. coli solubility models; prefer precursor/construct-level redesign.,cyclotide_or_ptm_dependent_or_extreme_short,3,,179,1.0,0.5736,62,Medium,0.5451
717,SEQ_76A9EF3CD42A,SCR0227_SEQ_76A9EF3CD42A,227,Track C,0.6482,0.649,0.3283,0.0334070511162281,0.5231,False,True,manual redesign required,out_of_domain,Out-of-domain for generic E. coli solubility models; prefer precursor/construct-level redesign.,cyclotide_or_ptm_dependent_or_extreme_short,3,,210,1.0,0.5503,59,Medium,0.6148
718,SEQ_64931E291543,SCR0228_SEQ_64931E291543,228,Track C,0.7033,0.65,0.3386,0.0196772124618291,0.538,False,True,manual redesign required,out_of_domain,Out-of-domain for generic E. coli solubility models; prefer precursor/construct-level redesign. Annotated disulfide bonds present.,cyclotide_or_ptm_dependent_or_extreme_short,3,,167,1.0,0.5542,57,Medium,0.6836
719,SEQ_DC2CB39DBD00,SCR0229_SEQ_DC2CB39DBD00,229,Track C,0.8056,0.6145,0.3224,0.0206991713494062,0.5445,False,True,manual redesign required,out_of_domain,Out-of-domain for generic E. coli solubility models; prefer precursor/construct-level redesign. Annotated disulfide bonds present.,cyclotide_or_ptm_dependent_or_extreme_short,3,,146,1.0,0.5246,54,Low,0.7849
721,SEQ_9166B01004EB,SCR1327_SEQ_9166B01004EB,1327,Track B,0.8586,0.619,0.3519,0.0328911840915679,0.5669,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,217.0,119,1.0,0.5368,53,Low,0.8257
731,SEQ_E3E2B14669FD,SCR0230_SEQ_E3E2B14669FD,230,Track C,0.871,0.6394,0.3133,0.0443727187812328,0.5726,False,True,manual redesign required,out_of_domain,Out-of-domain for generic E. coli solubility models; prefer precursor/construct-level redesign.,cyclotide_or_ptm_dependent_or_extreme_short,3,,91,1.0,0.5391,53,Low,0.8266
732,SEQ_B7DA7F41AA26,SCR0231_SEQ_B7DA7F41AA26,231,Track C,0.8984,0.5751,0.2833,0.3256005942821502,0.5726,False,True,manual redesign required,out_of_domain,Out-of-domain for generic E. coli solubility models; prefer precursor/construct-level redesign.,cyclotide_or_ptm_dependent_or_extreme_short,3,,90,1.0,0.4853,62,Medium,0.5728
739,SEQ_7FA758C16451,SCR1328_SEQ_7FA758C16451,1328,Track C,0.7645,0.6253,0.3456,0.2468758672475814,0.5663,False,True,manual redesign required,out_of_domain,Out-of-domain for generic E. coli solubility models; prefer precursor/construct-level redesign.,cyclotide_or_ptm_dependent_or_extreme_short,3,,101,1.0,0.5392,64,Medium,0.5176
741,SEQ_B58D1DFD1031,SCR1329_SEQ_B58D1DFD1031,1329,Track B,0.9284,0.6688,0.3877,0.438963919878006,0.6545,True,False,oxidative/periplasm/fusion-tag-first,track_b_top30pct,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,42.0,33,1.0,0.5823,68,Medium,0.4894
744,SEQ_B8BF9C235D5E,SCR1330_SEQ_B8BF9C235D5E,1330,Track B,0.8866,0.3745,0.3055,0.537010133266449,0.505,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,414.0,22,1.0,0.3533,61,Medium,0.5333
747,SEQ_D5822BFCC919,SCR1331_SEQ_D5822BFCC919,1331,Track B,0.9432,0.5696,0.2783,0.5281196236610413,0.6006,True,False,oxidative/periplasm/fusion-tag-first,track_b_top30pct,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,114.0,74,1.0,0.48,67,Medium,0.4632
748,SEQ_65847F4CB37C,SCR1332_SEQ_65847F4CB37C,1332,Track B,0.9347,0.5893,0.3075,0.1507793366909027,0.5754,True,False,oxidative/periplasm/fusion-tag-first,track_b_top30pct,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,184.0,107,1.0,0.5026,55,Medium,0.7839
749,SEQ_1AF9D7A48DBF,SCR1333_SEQ_1AF9D7A48DBF,1333,Track B,0.9382,0.6119,0.3071,0.4044742286205292,0.6118,True,False,oxidative/periplasm/fusion-tag-first,track_b_top30pct,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,100.0,66,1.0,0.5181,65,Medium,0.5337
750,SEQ_1C3CC39E95EE,SCR1334_SEQ_1C3CC39E95EE,1334,Track A,0.5474,0.4786,0.3862,0.7775726914405823,0.5072,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,762.0,241,1.0,0.4502,69,Medium,0.3274
751,SEQ_7F2FE09C1801,SCR1335_SEQ_7F2FE09C1801,1335,Track A,0.8542,0.5151,0.362,0.7613321542739868,0.5939,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,250.0,113,1.0,0.468,69,Medium,0.3862
752,SEQ_2058A4111A75,SCR1336_SEQ_2058A4111A75,1336,Track A,0.8958,0.5452,0.4162,0.8930298686027527,0.6418,False,False,cytoplasm-first,track_a_top25pct,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,122.0,33,1.0,0.5055,71,Medium,0.3903
753,SEQ_79F9491B1A52,SCR1337_SEQ_79F9491B1A52,1337,Track A,,0.5688,0.4271,0.9137428402900696,0.577,False,False,cytoplasm-first,not_selected_in_track,Only partial model coverage is available; interpret ranking conservatively.,default_linear_ecoli_first,2,341.0,144,0.75,0.5252,54,Low,0.3885
754,SEQ_F139CC9099D6,SCR1338_SEQ_F139CC9099D6,1338,Track A,0.9306,0.5094,0.3936,0.7499045729637146,0.6156,False,False,cytoplasm-first,track_a_top25pct,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,175.0,72,1.0,0.4738,67,Medium,0.4568
755,SEQ_F9B0E92F4C9C,SCR1339_SEQ_F9B0E92F4C9C,1339,Track A,0.9405,0.493,0.3748,0.6951441168785095,0.6014,False,False,cytoplasm-first,track_a_top25pct,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,222.0,102,1.0,0.4566,66,Medium,0.4839
758,SEQ_B159C3CE59CC,SCR1340_SEQ_B159C3CE59CC,1340,Track B,0.6133,0.6355,0.339,0.235182523727417,0.5306,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,331.0,171,1.0,0.5443,68,Medium,0.3781
759,SEQ_4471B6DAA7A6,SCR0232_SEQ_4471B6DAA7A6,232,Track B,0.8606,0.6481,0.3249,0.7369983196258545,0.6455,True,False,oxidative/periplasm/fusion-tag-first,track_b_top30pct,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,47.0,5,1.0,0.5487,73,Medium,0.3119
762,SEQ_24C8FF747644,SCR0233_SEQ_24C8FF747644,233,Track C,0.6088,0.6412,0.3357,0.1024977266788482,0.5181,False,True,manual redesign required,out_of_domain,Out-of-domain for generic E. coli solubility models; prefer precursor/construct-level redesign. Annotated disulfide bonds present.,cyclotide_or_ptm_dependent_or_extreme_short,3,,223,1.0,0.5472,63,Medium,0.5063
763,SEQ_E97FF40AD670,SCR0234_SEQ_E97FF40AD670,234,Track C,0.6315,0.645,0.3316,0.2486782968044281,0.5393,False,True,manual redesign required,out_of_domain,Out-of-domain for generic E. coli solubility models; prefer precursor/construct-level redesign. Annotated disulfide bonds present.,cyclotide_or_ptm_dependent_or_extreme_short,3,,164,1.0,0.5486,68,Medium,0.3828
766,SEQ_8D92B62CEED0,SCR0235_SEQ_8D92B62CEED0,235,Track A,0.6118,0.5585,0.2954,0.1176201999187469,0.4751,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,843.0,26,1.0,0.4775,63,Medium,0.4942
767,SEQ_CBCB32EA336B,SCR1341_SEQ_CBCB32EA336B,1341,Track A,0.461,0.7613,0.3976,0.5988081097602844,0.5972,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,235.0,12,1.0,0.6494,76,High,0.1884
768,SEQ_4038D4910B7B,SCR1342_SEQ_4038D4910B7B,1342,Track A,0.4119,0.7685,0.4019,0.6125196814537048,0.5904,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,262.0,14,1.0,0.6557,74,Medium,0.2438
769,SEQ_E1207223E578,SCR0236_SEQ_E1207223E578,236,Track A,0.5962,0.5817,0.3155,0.1959070861339569,0.4935,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,816.0,24,1.0,0.4998,66,Medium,0.4003
770,SEQ_1EF961072754,SCR1343_SEQ_1EF961072754,1343,Track A,0.4129,0.7538,0.3861,0.6226821541786194,0.5819,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,305.0,17,1.0,0.6407,74,Medium,0.2278
771,SEQ_10992CD98709,SCR1344_SEQ_10992CD98709,1344,Track A,0.3964,0.7583,0.3931,0.5719092488288879,0.5761,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,348.0,19,1.0,0.6459,74,Medium,0.2495
772,SEQ_68F45D55ECBE,SCR0237_SEQ_68F45D55ECBE,237,Track A,0.4674,0.6125,0.3434,0.5020639300346375,0.5114,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,746.0,22,1.0,0.5297,78,High,0.0623
773,SEQ_5B89DC39C342,SCR1345_SEQ_5B89DC39C342,1345,Track A,0.4826,0.7327,0.3979,0.5230922698974609,0.5823,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,299.0,16,1.0,0.6297,77,High,0.1471
774,SEQ_28CC1EBFF4E7,SCR1346_SEQ_28CC1EBFF4E7,1346,Track A,0.3443,0.7477,0.3923,0.274688720703125,0.5285,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,648.0,21,1.0,0.6383,68,Medium,0.3637
778,SEQ_805128E74BD6,SCR1347_SEQ_805128E74BD6,1347,Track B,0.7731,0.7467,0.3938,0.940065324306488,0.7021,True,False,oxidative/periplasm/fusion-tag-first,track_b_top30pct,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,13.0,10,1.0,0.6381,75,High,0.3019
779,SEQ_84484723985B,SCR0238_SEQ_84484723985B,238,Track A,0.8696,0.7863,0.4243,0.4846351444721222,0.7046,False,False,cytoplasm-first,track_a_top25pct,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,67.0,3,1.0,0.6749,73,Medium,0.385
780,SEQ_3AF6845C527E,SCR0239_SEQ_3AF6845C527E,239,Track B,0.9006,0.3176,0.2603,0.5961569547653198,0.4797,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,481.0,28,1.0,0.3,60,Medium,0.6006
782,SEQ_2D6FEBF34FF1,SCR1348_SEQ_2D6FEBF34FF1,1348,Track A,0.9346,0.6598,0.2825,0.0026832637377083,0.5873,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,277.0,51,1.0,0.5437,50,Low,0.9319
786,SEQ_C9ABBEAADFFD,SCR0240_SEQ_C9ABBEAADFFD,240,Track A,,0.6067,0.4597,0.8595672845840454,0.6012,False,False,cytoplasm-first,track_a_top25pct,Only partial model coverage is available; interpret ranking conservatively.,default_linear_ecoli_first,2,224.0,37,0.75,0.5615,58,Medium,0.2981
787,SEQ_6BB0F6E18C30,SCR0241_SEQ_6BB0F6E18C30,241,Track A,,0.6032,0.4603,0.8828397989273071,0.6024,False,False,cytoplasm-first,track_a_top25pct,Only partial model coverage is available; interpret ranking conservatively.,default_linear_ecoli_first,2,217.0,36,0.75,0.5592,57,Medium,0.3236
788,SEQ_229E2C6963C0,SCR0242_SEQ_229E2C6963C0,242,Track A,0.927,0.7703,0.3632,0.3860463201999664,0.6896,False,False,cytoplasm-first,track_a_top25pct,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,72.0,3,1.0,0.645,67,Medium,0.541
789,SEQ_4B0B9E2E03D4,SCR0243_SEQ_4B0B9E2E03D4,243,Track B,0.6079,0.6653,0.3359,0.0044149039313197,0.519,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits. Annotated disulfide bonds present.,disulfide_rich_or_knottin_kunitz,3,377.0,88,1.0,0.5639,59,Medium,0.6035
790,SEQ_4839792C59E8,SCR0244_SEQ_4839792C59E8,244,Track B,0.4983,0.6861,0.3474,0.0053098876960575,0.5033,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits. Annotated disulfide bonds present.,disulfide_rich_or_knottin_kunitz,3,418.0,99,1.0,0.5819,60,Medium,0.5766
792,SEQ_BC65BACDE80C,SCR1349_SEQ_BC65BACDE80C,1349,Track C,0.7339,0.6358,0.3506,0.0862825661897659,0.5483,False,True,manual redesign required,out_of_domain,Out-of-domain for generic E. coli solubility models; prefer precursor/construct-level redesign.,cyclotide_or_ptm_dependent_or_extreme_short,3,,135,1.0,0.548,59,Medium,0.6476
