protein_row_id,structure_unique_sequence_id,flexibility_loop_count_total,flexibility_loop_count_primary,flexibility_loop_count_with_dssp,flexibility_loop_count_with_getcontact,flexibility_loop_count_with_itsflex,flexibility_loop_count_with_colabfold,flexibility_avg_rsa_mean,flexibility_avg_rsa_median,flexibility_constraint_score_mean,flexibility_constraint_score_median,flexibility_itsflex_score_mean,flexibility_itsflex_score_median,flexibility_dynamic_score_mean,flexibility_dynamic_score_median,flexibility_consensus_rigid_count,flexibility_consensus_intermediate_count,flexibility_consensus_flexible_count,flexibility_conflict_loop_count,flexibility_summary_version,flexibility_summary_timestamp
1695,SEQ_964CD7A4A23B,2,1,2,2,2,2,0.551941,0.551941,2.5,2.5,0.148811185,0.148811185,0.3344055,0.3344055,0,1,1,0,v1,2026-05-13T18:58:56
1696,SEQ_2FF364B72630,3,1,3,3,3,3,0.5546586666666666,0.566221,2.3939393333333334,2.181818,0.1519195033333333,0.12508215,0.4122933333333333,0.477095,0,1,2,0,v1,2026-05-13T18:58:56
1697,SEQ_5F1A35AC1FBE,2,1,2,2,2,2,0.5557605,0.5557605,2.3333335,2.3333335,0.0697937025,0.0697937025,0.5121465000000001,0.5121465000000001,0,0,2,1,v1,2026-05-13T18:58:56
1698,SEQ_9B1CD45E98B2,2,1,2,2,2,2,0.534528,0.534528,2.6517855,2.6517855,0.1947380325,0.1947380325,0.547369,0.547369,0,0,2,1,v1,2026-05-13T18:58:56
1699,SEQ_5815CE572855,3,0,3,3,3,3,0.5787253333333333,0.568496,2.6495236666666666,2.428571,0.361665055,0.07079051,9.897999333333331,9.221395,0,0,3,1,v1,2026-05-13T18:58:56
1701,SEQ_0DC0C58FDA98,2,0,2,2,2,2,0.4966,0.4966,3.1875,3.1875,0.068938143,0.068938143,0.361469,0.361469,0,1,1,2,v1,2026-05-13T18:58:56
1702,SEQ_5EC4B892FEA2,2,1,2,2,2,2,0.4984375,0.4984375,2.0982145,2.0982145,0.1157627874999999,0.1157627874999999,0.5003815,0.5003815,0,0,2,1,v1,2026-05-13T18:58:56
1703,SEQ_3BF5C512ABEC,2,1,2,2,2,2,0.53579,0.53579,2.375,2.375,0.085308823,0.085308823,0.4386544999999999,0.4386544999999999,0,0,2,1,v1,2026-05-13T18:58:56
1704,SEQ_87552D851FED,2,1,2,2,2,2,0.5863795,0.5863795,2.5,2.5,0.141933055,0.141933055,0.4344665,0.4344665,0,0,2,1,v1,2026-05-13T18:58:56
1705,SEQ_79752B71EE52,2,1,2,2,2,2,0.5620355,0.5620355,2.4642855,2.4642855,0.2868273375,0.2868273375,0.591414,0.591414,0,1,1,1,v1,2026-05-13T18:58:56
1706,SEQ_E9163F31FCD2,2,1,2,2,2,2,0.542538,0.542538,2.428571,2.428571,0.2078058075,0.2078058075,0.4466529999999999,0.4466529999999999,0,1,1,1,v1,2026-05-13T18:58:56
1707,SEQ_858A1009C71B,2,1,2,2,2,2,0.5082315,0.5082315,2.6964285,2.6964285,0.14772,0.14772,0.3658599999999999,0.3658599999999999,0,0,2,1,v1,2026-05-13T18:58:56
1708,SEQ_FEC0B1A5BDF1,2,1,2,2,2,2,0.5349355,0.5349355,2.4464285,2.4464285,0.180356685,0.180356685,0.433428,0.433428,0,0,2,1,v1,2026-05-13T18:58:56
1709,SEQ_879F62B1178F,2,1,2,2,2,2,0.5398855,0.5398855,2.517857,2.517857,0.190633375,0.190633375,0.6345665,0.6345665,0,1,1,1,v1,2026-05-13T18:58:56
1710,SEQ_17ACCA1BDECC,2,1,2,2,2,2,0.5395505,0.5395505,2.6607145,2.6607145,0.215142215,0.215142215,0.540321,0.540321,0,0,2,1,v1,2026-05-13T18:58:56
1711,SEQ_97D81BF565ED,2,1,2,2,2,2,0.52531,0.52531,2.6517855,2.6517855,0.156215065,0.156215065,0.5368575,0.5368575,0,0,2,1,v1,2026-05-13T18:58:56
1712,SEQ_96CAAB04162D,2,1,2,2,2,2,0.51731,0.51731,2.7232145,2.7232145,0.181413105,0.181413105,0.4317065,0.4317065,0,1,1,1,v1,2026-05-13T18:58:56
1713,SEQ_FBC9F7BEC5A0,2,1,2,2,2,2,0.531095,0.531095,2.6517855,2.6517855,0.213555435,0.213555435,0.561778,0.561778,0,0,2,1,v1,2026-05-13T18:58:56
1714,SEQ_D2344C03D8EE,2,1,2,2,2,2,0.540929,0.540929,2.580357,2.580357,0.210220215,0.210220215,0.58736,0.58736,0,0,2,1,v1,2026-05-13T18:58:56
1715,SEQ_D4B49B4C93AC,2,1,2,2,2,2,0.5437525000000001,0.5437525000000001,2.4375,2.4375,0.205876675,0.205876675,0.6379385,0.6379385,0,0,2,1,v1,2026-05-13T18:58:56
1716,SEQ_E634D32CCCF3,2,1,2,2,2,2,0.5357515,0.5357515,2.6517855,2.6517855,0.2071993549999999,0.2071993549999999,0.4405995,0.4405995,0,1,1,0,v1,2026-05-13T18:58:56
1717,SEQ_4765E7F3F3BE,2,1,2,2,2,2,0.536767,0.536767,2.642857,2.642857,0.20681797,0.20681797,0.4494089999999999,0.4494089999999999,0,1,1,0,v1,2026-05-13T18:58:56
1718,SEQ_CBE79D444CBA,2,1,2,2,2,2,0.5236605,0.5236605,2.7232145,2.7232145,0.171978165,0.171978165,0.5077389999999999,0.5077389999999999,0,0,2,1,v1,2026-05-13T18:58:56
1719,SEQ_6C3629F3C236,2,1,2,2,2,2,0.5409595,0.5409595,2.580357,2.580357,0.2080876649999999,0.2080876649999999,0.6287935,0.6287935,0,0,2,1,v1,2026-05-13T18:58:56
1720,SEQ_744C4C1B4167,2,1,2,2,2,2,0.5360644999999999,0.5360644999999999,2.6517855,2.6517855,0.20754929,0.20754929,0.5852744999999999,0.5852744999999999,0,0,2,1,v1,2026-05-13T18:58:56
1722,SEQ_C6D83F244AB1,2,1,2,2,2,2,0.5341675,0.5341675,2.7232145,2.7232145,0.218920435,0.218920435,0.52196,0.52196,0,1,1,1,v1,2026-05-13T18:58:56
1723,SEQ_0D280AEE37E0,2,1,2,2,2,2,0.519837,0.519837,2.285714,2.285714,0.154294168,0.154294168,0.414647,0.414647,0,0,2,1,v1,2026-05-13T18:58:56
1724,SEQ_68356F7C0538,2,1,2,2,2,2,0.5709025,0.5709025,2.5,2.5,0.270344475,0.270344475,0.7781725,0.7781725,0,0,2,1,v1,2026-05-13T18:58:56
1725,SEQ_B4DBE7CACEF5,2,1,2,2,2,2,0.5299885,0.5299885,2.4285715,2.4285715,0.105793303,0.105793303,0.2563965,0.2563965,0,1,1,1,v1,2026-05-13T18:58:56
1726,SEQ_39C5F2A7DFB0,2,1,2,2,2,2,0.5667495,0.5667495,2.5714285,2.5714285,0.18339428,0.18339428,0.359947,0.359947,0,0,2,1,v1,2026-05-13T18:58:56
1728,SEQ_CBCE07489F38,2,1,2,2,2,2,0.5334734999999999,0.5334734999999999,2.3571425,2.3571425,0.20761025,0.20761025,0.464805,0.464805,0,0,2,1,v1,2026-05-13T18:58:56
1729,SEQ_15D03A2D732C,2,1,2,2,2,2,0.5459879999999999,0.5459879999999999,2.4285715000000003,2.4285715000000003,0.260559365,0.260559365,0.3640295,0.3640295,0,1,1,1,v1,2026-05-13T18:58:56
1730,SEQ_F4CFFDB25B74,2,1,2,2,2,2,0.543824,0.543824,2.6785715000000003,2.6785715000000003,0.1635471849999999,0.1635471849999999,0.4550234999999999,0.4550234999999999,0,1,1,0,v1,2026-05-13T18:58:56
1731,SEQ_1765D5F46605,2,1,2,2,2,2,0.5653385,0.5653385,2.4285715,2.4285715,0.3181407475,0.3181407475,0.4538204999999999,0.4538204999999999,0,0,2,1,v1,2026-05-13T18:58:56
1732,SEQ_2B48D66356C8,3,1,3,3,3,3,0.5036213333333334,0.463763,2.404762,2.5,0.1852058766666666,0.2171909,0.2401026666666666,0.258095,0,2,1,1,v1,2026-05-13T18:58:56
1734,SEQ_787BEE6C5AAE,2,1,2,2,2,2,0.5559050000000001,0.5559050000000001,2.3839285,2.3839285,0.11967124,0.11967124,0.329336,0.329336,0,1,1,1,v1,2026-05-13T18:58:56
1736,SEQ_271F0BF5DAEC,2,1,2,2,2,2,0.538043,0.538043,2.4285715,2.4285715,0.355705692,0.355705692,0.5313525,0.5313525,0,1,1,1,v1,2026-05-13T18:58:56
1737,SEQ_43889C4CDB2D,2,1,2,2,2,2,0.5714025,0.5714025,2.2142855,2.2142855,0.187564475,0.187564475,0.5542819999999999,0.5542819999999999,0,1,1,1,v1,2026-05-13T18:58:56
1739,SEQ_E225C8AA9415,1,0,1,1,1,1,0.490072,0.490072,3.0,3.0,0.12123572,0.12123572,0.430618,0.430618,0,0,1,1,v1,2026-05-13T18:58:56
1740,SEQ_4D7806EAA3EF,2,1,2,2,2,2,0.5544325,0.5544325,2.642857,2.642857,0.300823475,0.300823475,0.368162,0.368162,0,1,1,1,v1,2026-05-13T18:58:56
1741,SEQ_989ED9219ADC,2,0,2,2,2,2,0.4129635,0.4129635,3.857143,3.857143,0.0445922425,0.0445922425,0.351546,0.351546,0,1,1,1,v1,2026-05-13T18:58:56
1742,SEQ_A18DD4CE9377,2,0,2,2,2,2,0.4184575,0.4184575,3.8571425,3.8571425,0.030020599,0.030020599,0.27226,0.27226,0,2,0,1,v1,2026-05-13T18:58:56
1743,SEQ_3DD0FF8E7A6C,2,0,2,2,2,2,0.417485,0.417485,3.9285715,3.9285715,0.0299294005,0.0299294005,0.322715,0.322715,0,2,0,1,v1,2026-05-13T18:58:56
1744,SEQ_57359D000665,2,0,2,2,2,2,0.415855,0.415855,3.857143,3.857143,0.0276768695,0.0276768695,0.2965885,0.2965885,0,2,0,1,v1,2026-05-13T18:58:56
1745,SEQ_96398FA506E9,2,0,2,2,2,2,0.4280325,0.4280325,3.357143,3.357143,0.0301738,0.0301738,0.288837,0.288837,0,2,0,1,v1,2026-05-13T18:58:56
1746,SEQ_3228514F0234,2,0,2,2,2,2,0.4104775,0.4104775,4.0119050000000005,4.0119050000000005,0.046606404,0.046606404,0.7028034999999999,0.7028034999999999,0,0,2,2,v1,2026-05-13T18:58:56
1747,SEQ_11F8F95011AD,2,0,2,2,2,2,0.438809,0.438809,3.2857145,3.2857145,0.100077057,0.100077057,0.7857885,0.7857885,0,0,2,2,v1,2026-05-13T18:58:56
1748,SEQ_9687F27FD986,2,0,2,2,2,2,0.438973,0.438973,3.357143,3.357143,0.087455875,0.087455875,0.409228,0.409228,0,1,1,1,v1,2026-05-13T18:58:56
1749,SEQ_A408F3F02F41,2,0,2,2,2,2,0.4181315,0.4181315,3.9761905,3.9761905,0.0551558964999999,0.0551558964999999,0.360078,0.360078,0,2,0,1,v1,2026-05-13T18:58:56
1750,SEQ_5BC9E36CD5AC,2,0,2,2,2,2,0.4930275,0.4930275,3.5208335,3.5208335,0.111415715,0.111415715,0.2679575,0.2679575,0,2,0,1,v1,2026-05-13T18:58:56
1751,SEQ_CA0CF4E645FA,2,0,2,2,2,2,0.5111265,0.5111265,3.1666665,3.1666665,0.18536666,0.18536666,0.3676835,0.3676835,0,1,1,1,v1,2026-05-13T18:58:56
1752,SEQ_D359BE8BDB1C,3,0,3,3,3,3,0.4761913333333334,0.470274,2.619047666666667,2.857143,0.1057036133333333,0.12469214,0.7015183333333334,0.408346,0,1,2,2,v1,2026-05-13T18:58:56
1753,SEQ_56AB3BDDF9F2,2,0,2,2,2,2,0.4752595,0.4752595,2.857143,2.857143,0.09361214,0.09361214,0.401806,0.401806,0,1,1,2,v1,2026-05-13T18:58:56
1754,SEQ_A0476CB06948,2,0,2,2,2,2,0.4970215,0.4970215,3.25,3.25,0.168991073,0.168991073,0.4164955,0.4164955,0,1,1,2,v1,2026-05-13T18:58:56
1756,SEQ_A2D49E5D49FB,1,1,1,1,1,1,0.505898,0.505898,2.5,2.5,0.5123606,0.5123606,8.39118,8.39118,0,0,1,0,v1,2026-05-13T18:58:56
1757,SEQ_C1F0347A3BA5,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
1758,SEQ_1B1B488E2A2C,2,2,2,2,2,2,0.629718,0.629718,5.083333,5.083333,0.1251901953662,0.1251901953662,14.4840955,14.4840955,0,0,2,2,v1,2026-05-13T18:58:56
1761,SEQ_DEE115E2001C,2,0,2,2,2,2,0.5296719999999999,0.5296719999999999,2.5,2.5,0.091068074,0.091068074,9.519034,9.519034,0,0,2,1,v1,2026-05-13T18:58:56
1762,SEQ_E4D36AF5F812,2,0,2,2,2,2,0.525746,0.525746,2.5,2.5,0.1067922895,0.1067922895,10.422146,10.422146,0,0,2,1,v1,2026-05-13T18:58:56
1763,SEQ_EA44B494A77C,2,0,2,2,2,2,0.5314099999999999,0.5314099999999999,2.5,2.5,0.1047124235,0.1047124235,12.2546065,12.2546065,0,0,2,1,v1,2026-05-13T18:58:56
1764,SEQ_622C02AD9611,1,0,1,1,1,1,0.621957,0.621957,2.4,2.4,0.08316983,0.08316983,2.453585,2.453585,0,0,1,0,v1,2026-05-13T18:58:56
1765,SEQ_E583FED7C527,3,0,3,3,3,3,0.6070956666666666,0.624373,2.218939333333333,2.181818,0.2897297816666666,0.33864725,3.3826983333333334,3.879714,0,0,3,1,v1,2026-05-13T18:58:56
1766,SEQ_D8EA097E435B,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
1767,SEQ_709F2410A57F,2,0,2,2,2,2,0.5775625,0.5775625,2.8214285,2.8214285,0.14337407,0.14337407,0.3476869999999999,0.3476869999999999,0,0,2,1,v1,2026-05-13T18:58:56
1768,SEQ_18B480C74A96,2,0,2,2,2,2,0.5800545,0.5800545,2.892857,2.892857,0.142074285,0.142074285,0.287537,0.287537,0,0,2,1,v1,2026-05-13T18:58:56
1769,SEQ_3A8033F29075,2,0,2,2,2,2,0.5428459999999999,0.5428459999999999,2.8392855,2.8392855,0.078884415,0.078884415,0.3349419999999999,0.3349419999999999,0,1,1,1,v1,2026-05-13T18:58:56
1770,SEQ_2B04745E03AA,2,0,2,2,2,2,0.559976,0.559976,3.25,3.25,0.0561519169999999,0.0561519169999999,0.260576,0.260576,0,1,1,0,v1,2026-05-13T18:58:56
1771,SEQ_6E9F921D3257,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
1772,SEQ_A7D03DA826FD,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
1774,SEQ_60045FA14557,1,1,1,1,1,1,0.278095,0.278095,3.583333,3.583333,0.17057997,0.17057997,1.13179,1.13179,0,0,1,1,v1,2026-05-13T18:58:56
1775,SEQ_83735CAF72C3,2,0,2,2,2,2,0.622278,0.622278,2.205357,2.205357,0.3782036725,0.3782036725,0.5938519999999999,0.5938519999999999,0,1,1,0,v1,2026-05-13T18:58:56
1776,SEQ_A8F2CF5509F7,1,0,1,1,1,1,0.667846,0.667846,2.4,2.4,0.18044917,0.18044917,3.184225,3.184225,0,0,1,0,v1,2026-05-13T18:58:56
1777,SEQ_B431B1375A8E,2,2,2,2,2,2,0.422243,0.422243,3.018939,3.018939,0.11596526,0.11596526,0.7209825,0.7209825,0,0,2,1,v1,2026-05-13T18:58:56
1778,SEQ_18F9CD78A405,3,0,3,3,3,3,0.4165713333333334,0.51509,3.2696970000000003,2.8,0.0801304963333333,0.030206267,10.472232,10.056103,0,0,3,2,v1,2026-05-13T18:58:56
1780,SEQ_D404B74778B9,3,1,3,3,3,3,0.4719086666666667,0.500784,5.336507999999999,5.2,0.1541689166666666,0.14973009,0.6179176666666667,0.48799,1,0,2,3,v1,2026-05-13T18:58:56
1781,SEQ_6402564FB87B,1,0,1,1,1,1,0.330757,0.330757,3.2,3.2,0.013548198,0.013548198,5.528274,5.528274,0,0,1,1,v1,2026-05-13T18:58:56
1786,SEQ_C2A44C8AB1DA,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
1787,SEQ_4ACC2B9617A6,3,1,3,3,3,3,0.5989073333333333,0.628993,2.071154,1.875,0.1007108066666666,0.08347941,0.5510223333333334,0.38374,0,1,2,1,v1,2026-05-13T18:58:56
1788,SEQ_A09D9864AC36,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
1792,SEQ_AFA7A377F225,2,0,2,2,2,2,0.4866715,0.4866715,2.3857145,2.3857145,0.07015441,0.07015441,0.131327,0.131327,0,2,0,1,v1,2026-05-13T18:58:56
1793,SEQ_E45F6D81EA45,2,0,2,2,2,2,0.4967264999999999,0.4967264999999999,2.5857145,2.5857145,0.054028856,0.054028856,0.1277645,0.1277645,0,2,0,1,v1,2026-05-13T18:58:56
1795,SEQ_1D69DE4D7D06,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
1797,SEQ_BAF2EE7AC3D8,1,0,1,1,1,1,0.549916,0.549916,2.8,2.8,0.023260416,0.023260416,10.46713,10.46713,0,0,1,0,v1,2026-05-13T18:58:56
1798,SEQ_233092813DFF,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
1799,SEQ_D7BC47D7B396,3,2,3,3,3,3,0.5121000000000001,0.555679,2.385073333333333,2.375,0.1360658213333333,0.066409424,0.382533,0.304161,0,1,2,1,v1,2026-05-13T18:58:56
1800,SEQ_F5ED0C199C6E,1,0,1,1,1,1,0.57369,0.57369,1.947368,1.947368,0.65004426,0.65004426,2.957022,2.957022,0,0,1,0,v1,2026-05-13T18:58:56
1801,SEQ_08264E4BC70F,1,0,1,1,1,1,0.549219,0.549219,2.6,2.6,0.023488954,0.023488954,9.394244,9.394244,0,0,1,0,v1,2026-05-13T18:58:56
1803,SEQ_B27AFBC575C5,3,2,3,3,3,3,0.5784836666666666,0.596014,2.083333333333333,2.0,0.091538157,0.097827554,0.650436,0.556914,0,0,3,0,v1,2026-05-13T18:58:56
1804,SEQ_F2D5F9C6916B,3,2,3,3,3,3,0.5658123333333334,0.57866,2.083333333333333,2.0,0.1355057896666666,0.059286572,0.6044196666666666,0.572143,0,0,3,0,v1,2026-05-13T18:58:56
1805,SEQ_4CBD49865F44,3,2,3,3,3,3,0.572232,0.584056,2.1333333333333333,2.25,0.1014750473333333,0.06492891,0.5802376666666668,0.663464,0,0,3,0,v1,2026-05-13T18:58:56
1806,SEQ_854C189F9FB3,2,1,2,2,2,2,0.52549,0.52549,2.1714285,2.1714285,0.0954683035,0.0954683035,0.164484,0.164484,0,1,1,2,v1,2026-05-13T18:58:56
1810,SEQ_1312DD1B1882,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
1812,SEQ_52AF9F76CEB4,2,0,2,2,2,2,0.4069275,0.4069275,3.4583335,3.4583335,0.045307289,0.045307289,0.2881535,0.2881535,0,2,0,2,v1,2026-05-13T18:58:56
1813,SEQ_61762724F224,1,0,1,1,1,1,0.576546,0.576546,2.4,2.4,0.06322297,0.06322297,9.003111,9.003111,0,0,1,0,v1,2026-05-13T18:58:56
1814,SEQ_867026330066,2,0,2,2,2,2,0.531716,0.531716,2.6090910000000003,2.6090910000000003,0.055280231,0.055280231,12.4333905,12.4333905,0,0,2,1,v1,2026-05-13T18:58:56
1815,SEQ_C3C74EF73B87,1,0,1,1,1,1,0.563913,0.563913,2.6,2.6,0.050844114,0.050844114,10.713422,10.713422,0,0,1,0,v1,2026-05-13T18:58:56
1816,SEQ_06C182B336F4,1,0,1,1,1,1,0.509953,0.509953,2.0,2.0,0.26506415,0.26506415,14.461532,14.461532,0,0,1,0,v1,2026-05-13T18:58:56
1818,SEQ_E14F50626316,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
1819,SEQ_45D79C4C3352,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
1821,SEQ_DA49C9F87776,3,0,3,3,3,3,0.4362810000000001,0.466361,3.114478,3.0,0.084595084,0.042401325,9.074297666666666,10.153047,0,0,3,2,v1,2026-05-13T18:58:56
1826,SEQ_C4D6BCC1260D,1,0,1,1,0,0,0.618745,0.618745,2.5,2.5,,,,,0,0,1,0,v1,2026-05-13T18:58:56
1828,SEQ_31271D51BD3B,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
1829,SEQ_4BA42DA8D1FA,2,1,2,2,2,2,0.553816,0.553816,7.5701755,7.5701755,0.03874395378,0.03874395378,3.780372,3.780372,0,0,2,2,v1,2026-05-13T18:58:56
1837,SEQ_98E1F8635E05,2,0,2,2,2,2,0.5061345,0.5061345,2.7363635000000004,2.7363635000000004,0.096052014,0.096052014,9.243276000000002,9.243276000000002,0,0,2,1,v1,2026-05-13T18:58:56
1840,SEQ_DB8FCB045241,3,0,3,3,3,3,0.4209766666666666,0.494278,3.1528620000000003,2.6,0.0695395073333333,0.05399498,10.313103,9.920997,0,0,3,1,v1,2026-05-13T18:58:56
1843,SEQ_EF5EC6FA219E,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
1845,SEQ_98D70C1D1998,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
1846,SEQ_741E361567F0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
1847,SEQ_E3A480E83989,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
1848,SEQ_5240245625F3,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
1849,SEQ_2C956AC83EB3,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
1850,SEQ_8576A30C373D,2,0,2,2,2,2,0.597493,0.597493,2.3166665,2.3166665,0.1302808225,0.1302808225,2.0456405,2.0456405,0,0,2,0,v1,2026-05-13T18:58:56
1852,SEQ_CF6DC3CAB27C,3,2,3,3,3,3,0.5818176666666667,0.59993,2.1619046666666666,2.2,0.093360395,0.040352315,0.2113466666666666,0.243559,0,1,2,1,v1,2026-05-13T18:58:56
1854,SEQ_F8E46E6CBB5F,3,2,3,3,3,3,0.5823263333333334,0.597512,2.114285666666667,2.142857,0.0916579966666666,0.04037001,0.2023289999999999,0.235102,0,1,2,2,v1,2026-05-13T18:58:56
1855,SEQ_5FFE7BA90078,1,0,1,1,1,1,0.546748,0.546748,2.2,2.2,0.029848874,0.029848874,13.887924,13.887924,0,0,1,0,v1,2026-05-13T18:58:56
1856,SEQ_4C92D242D6F2,3,1,3,3,3,3,0.6220776666666666,0.601733,1.8222223333333327,1.5,0.4163784,0.40130904,7.020022666666667,6.824806,0,0,3,0,v1,2026-05-13T18:58:56
1857,SEQ_14012B9C63FC,3,1,3,3,3,3,0.5998326666666666,0.592115,1.918518333333333,1.333333,0.412345948,0.4348693,9.32984,9.801539,0,0,3,1,v1,2026-05-13T18:58:56
1859,SEQ_5C795AB24C01,3,2,3,3,3,3,0.5559046666666667,0.530665,1.9148146666666663,1.833333,0.38970561,0.25061703,8.559686333333334,8.643309,0,0,3,0,v1,2026-05-13T18:58:56
1860,SEQ_81EBB3A6E70A,3,1,3,3,3,3,0.5457363333333333,0.481294,2.8000000000000003,3.4,0.3111845183333334,0.16533236,7.988425666666667,9.553663,0,0,3,2,v1,2026-05-13T18:58:56
1861,SEQ_852B177B5CD1,3,1,3,3,3,3,0.6005793333333332,0.590433,1.814814666666667,1.333333,0.47013756,0.47673216,10.440735333333334,10.459844,0,0,3,1,v1,2026-05-13T18:58:56
1864,SEQ_B2CA4FAE42A3,3,1,3,3,3,3,0.5671333333333334,0.561761,2.3682540000000003,2.571429,0.3708081533333333,0.33147758,9.504903999999998,9.935497,0,0,3,1,v1,2026-05-13T18:58:56
1865,SEQ_B500C09361BD,3,1,3,3,3,3,0.5671333333333334,0.561761,2.3682540000000003,2.571429,0.3708081199999999,0.33147758,11.615237333333331,11.516997,0,0,3,1,v1,2026-05-13T18:58:56
1866,SEQ_FA31A7C71E53,3,1,3,3,3,3,0.5671333333333334,0.561761,2.3682540000000003,2.571429,0.3708081366666666,0.3314776,10.034904,9.752739,0,0,3,1,v1,2026-05-13T18:58:56
1867,SEQ_A535AC538BF9,3,1,3,3,3,3,0.5671333333333334,0.561761,2.3682540000000003,2.571429,0.3708080933333333,0.3314776,10.220237333333332,10.190997,0,0,3,1,v1,2026-05-13T18:58:56
1872,SEQ_40364A764F6D,3,1,3,3,3,3,0.547119,0.519152,1.9381313333333332,1.875,0.5230617333333334,0.69113916,9.854864333333332,9.973412,0,0,3,1,v1,2026-05-13T18:58:56
1873,SEQ_6040BA54C149,3,1,3,3,3,3,0.580778,0.583795,1.80202,1.333333,0.4675804566666666,0.47533903,9.498957,9.79298,0,0,3,1,v1,2026-05-13T18:58:56
1874,SEQ_E716C2942C38,3,0,3,3,3,3,0.626169,0.631714,2.055555666666667,1.666667,0.4104925233333333,0.46360296,10.344412666666663,9.038274,0,0,3,0,v1,2026-05-13T18:58:56
1875,SEQ_E8E8153AAF56,3,1,3,3,3,3,0.6005836666666666,0.591536,1.6925926666666664,1.166667,0.44249935,0.48652378,10.747082999999998,10.951781,0,0,3,0,v1,2026-05-13T18:58:56
1876,SEQ_8C3CB6C16CEF,3,1,3,3,3,3,0.5908399999999999,0.592115,1.859259,1.444444,0.4043225066666667,0.40545315,14.705661666666666,14.80562,0,0,3,1,v1,2026-05-13T18:58:56
1877,SEQ_F87C7DB24533,2,1,2,2,2,2,0.531907,0.531907,2.7916665,2.7916665,0.0791391115,0.0791391115,0.1583195,0.1583195,0,1,1,1,v1,2026-05-13T18:58:56
1879,SEQ_9554DA7FBA90,3,2,3,3,3,3,0.5449756666666667,0.519769,2.713889,2.6,0.1340197633333333,0.13758439,0.2845096666666666,0.230292,0,1,2,1,v1,2026-05-13T18:58:56
1880,SEQ_65803AA5FBEA,2,2,2,2,2,2,0.5666910000000001,0.5666910000000001,2.175,2.175,0.2370164599999999,0.2370164599999999,8.986508,8.986508,0,0,2,0,v1,2026-05-13T18:58:56
1881,SEQ_FC29DB5108ED,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
1882,SEQ_91C3734215F8,3,2,3,3,3,3,0.5378746666666667,0.499683,2.488889,2.4,0.11333828,0.11835406,9.170335666666666,8.536677,0,0,3,2,v1,2026-05-13T18:58:56
1883,SEQ_1BC38DA76961,2,1,2,2,2,2,0.4908245,0.4908245,7.0833335,7.0833335,0.0114528351,0.0114528351,7.5422265,7.5422265,0,0,2,2,v1,2026-05-13T18:58:56
1884,SEQ_02021067A2DC,3,0,3,3,0,0,0.530409,0.535715,2.762963,2.666667,,,,,0,1,2,0,v1,2026-05-13T18:58:56
1885,SEQ_93A862112A95,3,2,3,3,3,3,0.463921,0.45932,2.518162333333333,2.833333,0.1441999433333333,0.09310782,6.331433333333333,6.084554,0,0,3,2,v1,2026-05-13T18:58:56
1886,SEQ_60C44EECFBF1,3,1,3,3,3,3,0.541038,0.549289,2.433333333333333,2.5,0.0519626386666666,0.049795296,7.941314666666667,7.682898,0,0,3,1,v1,2026-05-13T18:58:56
1887,SEQ_58F0C257D4D4,3,2,3,3,3,3,0.6132323333333334,0.594425,2.433333333333333,2.5,0.1237294033333333,0.0954092,3.741698,4.567585,0,0,3,0,v1,2026-05-13T18:58:56
1888,SEQ_DD88D1973EB5,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
1889,SEQ_D3A10F30662C,1,0,1,1,1,1,0.451104,0.451104,3.125,3.125,0.08717968,0.08717968,2.16259,2.16259,0,0,1,1,v1,2026-05-13T18:58:56
1890,SEQ_F7E9BD13030E,3,0,3,3,3,3,0.5271343333333333,0.498539,2.677777666666666,3.0,0.2808787376666666,0.1222953,7.211939666666666,7.837148,0,0,3,2,v1,2026-05-13T18:58:56
1893,SEQ_16D2C28012D2,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
1896,SEQ_A0B97371367C,2,0,2,2,0,0,0.509145,0.509145,2.642857,2.642857,,,,,0,1,1,0,v1,2026-05-13T18:58:56
1898,SEQ_D3098BC711B7,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
1901,SEQ_1259D6CEC56F,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
